gesture,rep,t_ms,gx,gy,gz
down,15,241,-50.875,-34.375,-11.438
down,15,251,-51.438,-29.937,-12.500
down,15,261,-52.875,-25.937,-12.563
down,15,271,-60.313,-23.812,-11.438
down,15,281,-70.125,-24.562,-9.313
down,15,291,-82.250,-25.125,-6.250
down,15,301,-90.500,-23.687,-5.625
down,15,311,-99.750,-21.625,-5.625
down,15,321,-111.563,-16.562,-1.812
down,15,331,-120.125,-10.875,6.062
down,15,341,-129.625,-5.000,16.687
down,15,351,-147.875,-2.250,30.125
down,15,361,-167.062,-5.000,39.375
down,15,371,-183.687,-9.125,46.000
down,15,381,-193.750,-12.000,47.000
down,15,391,-194.250,-10.188,41.750
down,15,401,-192.875,0.125,35.188
down,15,411,-195.625,14.188,34.688
down,15,421,-205.000,28.812,36.063
down,15,431,-222.687,44.938,36.938
down,15,441,-234.500,55.250,40.000
down,15,451,-242.500,60.688,47.125
down,15,461,-251.000,61.688,56.813
down,15,471,-254.562,62.688,60.313
down,15,481,-247.875,70.438,61.188
down,15,491,-218.937,97.750,59.688
down,15,501,-186.625,135.875,49.688
down,15,511,-155.562,182.687,30.812
down,15,521,-118.625,232.562,4.812
down,15,531,-89.125,250.312,-13.375
down,15,541,-53.688,236.437,-33.063
down,15,551,-26.562,194.375,-47.250
down,15,561,-1.875,130.375,-56.625
down,15,571,25.875,41.063,-55.875
down,15,581,48.063,-23.000,-47.563
down,15,591,68.875,-73.938,-39.063
down,15,601,85.875,-120.500,-33.938
down,15,611,88.188,-147.750,-31.062
down,15,621,84.063,-166.062,-26.500
down,15,631,83.313,-169.562,-21.187
down,15,641,90.625,-153.750,-18.250
down,15,651,101.313,-123.375,-15.813
down,15,661,104.188,-100.375,-13.938
down,15,671,103.438,-79.188,-10.000
down,15,681,106.438,-55.188,-1.500
down,15,691,113.688,-41.750,6.437
down,15,701,121.063,-34.063,13.938
down,15,711,125.625,-28.437,22.437
down,15,721,124.938,-23.937,27.750
down,15,731,122.000,-20.250,28.187
down,15,741,116.750,-15.875,19.312
down,15,751,111.875,-9.688,11.125
down,15,761,109.875,-1.375,8.750
down,15,771,116.813,11.063,13.250
down,15,781,126.938,17.437,19.500
down,15,791,137.312,16.125,29.750
down,15,801,141.875,12.375,42.063
down,15,811,144.375,10.875,55.500
down,15,821,148.750,10.938,67.813
down,15,831,154.812,11.000,70.125
down,15,841,159.000,9.750,65.000
down,15,851,149.125,-5.687,51.313
down,15,861,130.437,-28.187,39.188
down,15,871,112.250,-49.625,29.062
down,15,881,99.313,-66.875,20.562
down,15,891,97.375,-72.625,15.500
down,15,901,101.875,-69.500,8.563
down,15,911,109.063,-57.813,2.813
down,15,921,116.938,-40.813,-1.500
down,15,931,123.375,-19.875,-3.000
down,15,941,121.875,-10.125,-3.313
down,15,951,113.875,-9.125,-3.375
down,15,961,99.625,-18.312,-2.438
down,15,971,87.438,-30.250,-1.687
down,15,981,75.313,-41.688,-2.688
down,15,991,59.938,-50.625,-8.313
down,16,1,-3.375,1.687,0.687
down,16,11,-3.688,1.687,0.437
down,16,21,-4.062,0.437,-0.125
down,16,31,-3.875,-1.125,-1.125
down,16,41,-2.875,-2.813,-1.375
down,16,51,-1.562,-5.062,0.062
down,16,61,0.937,-9.250,2.375
down,16,71,4.312,-12.563,2.875
down,16,81,4.937,-15.625,1.750
down,16,91,1.875,-20.375,-0.187
down,16,101,-2.688,-24.125,-0.500
down,16,111,-8.625,-25.625,1.562
down,16,121,-12.438,-20.562,9.063
down,16,131,-7.625,-9.750,20.687
down,16,141,2.625,4.812,36.313
down,16,151,15.875,23.187,54.188
down,16,161,22.000,33.688,61.813
down,16,171,20.687,36.625,62.313
down,16,181,7.312,26.812,54.938
down,16,191,-8.563,10.313,44.438
down,16,201,-24.812,-13.250,28.937
down,16,211,-30.437,-28.750,17.750
down,16,221,-30.125,-38.500,10.313
down,16,231,-23.062,-42.125,7.500
down,16,241,-13.813,-40.313,8.813
down,16,251,-3.938,-37.188,11.000
down,16,261,2.938,-34.125,12.438
down,16,271,0.250,-33.500,11.250
down,16,281,-9.438,-34.063,6.875
down,16,291,-27.000,-33.875,-3.125
down,16,301,-41.875,-32.063,-12.125
down,16,311,-55.625,-30.937,-19.875
down,16,321,-71.938,-32.188,-22.500
down,16,331,-88.875,-32.750,-23.687
down,16,341,-122.000,-26.937,-20.562
down,16,351,-153.625,-15.500,-7.062
down,16,361,-178.875,-0.437,17.562
down,16,371,-195.937,18.750,52.250
down,16,381,-203.125,36.875,70.125
down,16,391,-211.937,53.750,69.938
down,16,401,-226.000,60.563,43.313
down,16,411,-235.062,54.313,10.688
down,16,421,-239.125,49.688,-17.062
down,16,431,-240.062,61.813,-30.562
down,16,441,-242.625,86.688,-25.500
down,16,451,-249.062,123.563,-12.063
down,16,461,-251.250,142.687,-2.750
down,16,471,-243.875,146.687,4.437
down,16,481,-219.250,138.562,7.250
down,16,491,-192.187,128.812,1.000
down,16,501,-165.187,118.625,-12.313
down,16,511,-134.375,101.688,-33.250
down,16,521,-112.438,81.438,-48.125
down,16,531,-94.188,59.438,-56.438
down,16,541,-75.938,34.438,-55.563
down,16,551,-62.063,13.875,-50.625
down,16,561,-44.438,-11.625,-46.000
down,16,571,-15.375,-26.687,-43.063
down,16,581,7.812,-37.563,-38.313
down,16,591,30.750,-50.688,-28.250
down,16,601,46.438,-53.000,-15.750
down,16,611,61.625,-44.313,-2.125
down,16,621,76.750,-37.813,8.250
down,16,631,81.500,-45.813,9.375
down,16,641,79.813,-58.813,7.312
down,16,651,75.750,-69.813,6.125
down,16,661,76.938,-70.375,8.688
down,16,671,84.063,-61.750,13.813
down,16,681,100.563,-40.000,20.687
down,16,691,117.000,-18.875,25.187
down,16,701,132.250,2.688,30.125
down,16,711,134.312,11.688,32.313
down,16,721,125.750,14.125,31.062
down,16,731,103.563,11.500,25.250
down,16,741,80.313,7.000,18.625
down,16,751,53.125,-0.437,15.063
down,16,761,24.125,-7.375,21.875
down,16,771,15.750,-6.437,32.875
down,16,781,21.500,-1.250,42.188
down,16,791,38.938,9.938,46.875
down,16,801,55.188,23.187,45.375
down,16,811,68.813,41.125,40.938
down,16,821,79.875,51.500,37.688
down,16,831,87.625,56.000,35.625
down,16,841,97.313,52.688,33.438
down,16,851,103.063,48.313,33.938
down,16,861,109.188,50.313,38.625
down,16,871,111.625,55.125,39.563
down,16,881,106.313,52.875,33.750
down,16,891,97.750,46.188,26.687
down,16,901,90.188,40.063,22.625
down,16,911,87.000,41.875,25.500
down,16,921,80.875,48.063,34.625
down,16,931,65.375,54.313,41.875
down,16,941,51.375,56.625,48.125
down,16,951,43.250,58.500,56.375
down,16,961,45.500,57.375,62.438
down,16,971,47.375,48.563,66.250
down,16,981,43.563,22.312,73.188
down,16,991,44.688,-4.812,83.375
down,17,0,-15.250,-4.375,5.500
down,17,10,-16.187,-4.875,4.312
down,17,21,-19.062,-6.062,1.937
down,17,31,-23.187,-9.188,1.250
down,17,41,-25.875,-11.813,2.250
down,17,51,-26.437,-12.000,4.312
down,17,61,-22.812,-6.625,8.688
down,17,71,-17.375,1.437,13.750
down,17,81,-11.875,10.188,18.750
down,17,91,-7.562,17.812,23.125
down,17,101,-6.062,20.625,24.437
down,17,111,-5.250,22.250,22.625
down,17,121,-4.062,25.562,14.875
down,17,131,-2.188,30.125,6.437
down,17,141,1.875,35.750,-4.812
down,17,151,4.687,37.375,-15.000
down,17,161,3.438,35.125,-26.000
down,17,171,-4.687,25.750,-37.438
down,17,181,-12.563,14.938,-43.813
down,17,191,-20.500,1.000,-48.250
down,17,201,-37.250,-30.062,-50.000
down,17,211,-51.750,-54.813,-48.750
down,17,221,-66.313,-69.563,-46.250
down,17,231,-94.438,-78.563,-39.938
down,17,241,-121.813,-84.438,-27.000
down,17,251,-158.000,-79.250,3.188
down,17,261,-157.812,-63.938,32.625
down,17,271,-171.875,-41.375,59.875
down,17,281,-188.687,-4.937,88.500
down,17,291,-193.312,27.062,104.750
down,17,301,-191.500,57.188,106.188
down,17,311,-193.250,88.500,78.500
down,17,321,-204.562,107.250,46.125
down,17,331,-222.062,115.063,24.375
down,17,341,-236.687,100.313,19.000
down,17,351,-238.250,76.438,22.625
down,17,361,-238.937,58.250,46.063
down,17,371,-244.312,55.938,47.625
down,17,381,-248.437,63.500,62.250
down,17,391,-247.750,68.063,68.625
down,17,401,-241.687,62.813,62.438
down,17,411,-231.812,56.313,51.938
down,17,421,-213.437,57.750,40.500
down,17,431,-192.062,64.938,35.063
down,17,441,-164.687,71.625,30.312
down,17,451,-126.938,76.625,20.375
down,17,461,-99.750,75.938,8.938
down,17,471,-77.688,69.188,-2.688
down,17,481,-57.438,54.000,-12.000
down,17,491,-43.688,37.938,-16.687
down,17,501,-27.437,18.000,-22.500
down,17,511,-0.562,5.312,-24.875
down,17,521,22.750,-6.062,-23.187
down,17,531,48.563,-25.375,-15.438
down,17,541,64.125,-48.125,-6.000
down,17,551,73.313,-75.813,2.313
down,17,561,76.875,-109.375,6.687
down,17,571,77.563,-128.875,4.687
down,17,581,79.625,-139.500,-0.187
down,17,591,83.250,-140.812,-7.937
down,17,601,84.500,-133.375,-14.063
down,17,611,84.313,-118.250,-22.000
down,17,621,84.688,-88.625,-29.687
down,17,631,88.875,-62.563,-35.500
down,17,641,108.938,-14.125,-28.687
down,17,651,126.750,28.937,-13.125
down,17,661,125.563,54.125,-3.375
down,17,671,91.813,44.250,-12.375
down,17,681,64.500,12.938,-30.562
down,17,691,54.250,-18.437,-46.438
down,17,701,61.563,-34.688,-51.063
down,17,711,78.000,-27.062,-44.813
down,17,721,102.125,-8.313,-39.063
down,17,731,135.500,22.375,-37.125
down,17,741,156.875,47.438,-32.688
down,17,751,170.687,71.000,-18.812
down,17,761,174.250,82.000,-6.687
down,17,771,178.437,86.563,3.250
down,17,781,191.187,84.750,15.938
down,17,791,195.687,73.063,21.625
down,17,801,179.625,43.438,11.875
down,17,811,144.562,-9.563,-15.688
down,17,821,127.313,-42.688,-30.437
down,17,831,124.063,-57.188,-34.500
down,17,841,127.250,-53.438,-39.813
down,17,851,133.375,-38.688,-44.438
down,17,861,142.250,-18.687,-43.938
down,17,871,148.000,6.500,-41.375
down,17,881,143.437,21.687,-39.313
down,17,891,132.250,32.063,-36.375
down,17,901,125.375,36.438,-33.250
down,17,911,120.563,39.188,-31.062
down,17,921,110.938,40.938,-29.312
down,17,931,96.563,38.438,-28.187
down,17,941,76.250,28.812,-28.187
down,17,951,53.000,10.313,-27.375
down,17,961,43.438,-2.375,-24.437
down,17,971,39.375,-9.313,-21.500
down,17,981,33.375,-9.875,-19.750
down,17,991,26.812,-4.312,-19.062
down,18,1,-12.688,-1.750,3.125
down,18,11,-13.750,-3.813,2.375
down,18,21,-14.063,-4.750,2.500
down,18,31,-14.125,-5.000,2.875
down,18,41,-13.938,-5.000,3.000
down,18,51,-13.500,-4.875,3.063
down,18,61,-12.438,-4.250,3.750
down,18,71,-10.000,-3.000,6.125
down,18,81,-7.937,-1.687,8.875
down,18,91,-6.812,-0.437,12.500
down,18,101,-7.375,0.375,15.188
down,18,111,-8.750,0.437,17.812
down,18,121,-10.188,0.187,20.500
down,18,131,-11.688,-1.125,21.187
down,18,141,-14.563,-3.938,20.250
down,18,151,-20.562,-9.000,17.187
down,18,161,-27.125,-14.500,13.688
down,18,171,-34.813,-20.750,10.375
down,18,181,-42.875,-24.750,7.875
down,18,191,-46.625,-23.187,6.562
down,18,201,-50.688,-19.562,5.062
down,18,211,-58.250,-14.000,3.375
down,18,221,-66.313,-9.188,2.563
down,18,231,-77.500,-1.187,1.687
down,18,241,-85.500,7.750,1.375
down,18,251,-92.250,16.687,2.625
down,18,261,-99.000,20.750,5.812
down,18,271,-104.125,18.437,7.875
down,18,281,-110.813,17.250,9.875
down,18,291,-123.688,19.937,14.813
down,18,301,-137.500,22.500,21.187
down,18,311,-149.875,29.750,30.562
down,18,321,-157.000,47.875,43.188
down,18,331,-160.125,61.563,44.250
down,18,341,-166.812,65.375,26.187
down,18,351,-178.562,50.125,4.937
down,18,361,-183.437,25.062,-12.000
down,18,371,-185.062,-9.875,-25.062
down,18,381,-188.937,-28.375,-29.562
down,18,391,-193.625,-30.562,-24.937
down,18,401,-192.312,-8.313,-4.312
down,18,411,-183.750,21.250,17.000
down,18,421,-172.562,48.250,33.063
down,18,431,-161.187,65.563,38.688
down,18,441,-156.687,66.000,35.500
down,18,451,-154.625,58.375,31.437
down,18,461,-147.562,44.188,28.687
down,18,471,-134.312,35.750,27.625
down,18,481,-113.375,32.938,24.437
down,18,491,-98.000,34.500,20.562
down,18,501,-84.750,35.813,16.187
down,18,511,-69.500,35.563,12.938
down,18,521,-56.813,35.375,14.750
down,18,531,-41.125,36.438,17.500
down,18,541,-16.875,36.813,13.563
down,18,551,3.500,30.125,4.875
down,18,561,20.812,12.000,-3.938
down,18,571,32.438,-22.875,-11.063
down,18,581,36.313,-49.813,-12.063
down,18,591,39.813,-68.938,-6.875
down,18,601,43.625,-81.438,0.187
down,18,611,44.188,-87.188,7.500
down,18,621,39.938,-97.125,15.875
down,18,631,35.188,-111.938,21.000
down,18,641,33.438,-131.750,22.250
down,18,651,34.938,-154.437,16.312
down,18,661,37.375,-163.125,9.875
down,18,671,42.813,-157.937,5.812
down,18,681,56.438,-133.562,2.563
down,18,691,72.438,-105.938,-3.063
down,18,701,90.438,-70.313,-11.188
down,18,711,104.938,-21.000,-22.312
down,18,721,103.875,7.250,-30.312
down,18,731,95.500,23.750,-41.125
down,18,741,95.313,30.750,-54.438
down,18,751,105.813,41.750,-69.750
down,18,761,123.938,56.250,-79.750
down,18,771,134.937,60.750,-75.125
down,18,781,144.000,60.813,-63.125
down,18,791,156.062,62.313,-46.625
down,18,801,167.875,67.750,-33.688
down,18,811,182.000,75.750,-18.750
down,18,821,196.625,81.063,2.000
down,18,831,203.312,78.000,17.625
down,18,841,207.687,66.875,30.437
down,18,851,210.625,51.625,32.875
down,18,861,208.000,27.687,28.125
down,18,871,196.312,-12.563,15.313
down,18,881,182.875,-45.438,3.000
down,18,891,169.187,-72.313,-10.938
down,18,901,152.937,-94.875,-31.812
down,18,911,140.125,-104.563,-48.563
down,18,921,128.312,-106.250,-62.125
down,18,931,115.563,-97.688,-73.625
down,18,941,106.125,-85.813,-79.063
down,18,951,96.063,-73.313,-82.750
down,18,961,82.813,-58.063,-84.188
down,18,971,72.438,-46.813,-80.813
down,18,981,59.688,-37.125,-71.625
down,18,991,51.313,-32.625,-62.500
down,19,1,-9.563,-1.812,-1.750
down,19,11,-10.125,-3.500,-3.750
down,19,21,-10.875,-5.187,-5.375
down,19,31,-11.188,-7.187,-6.375
down,19,41,-10.875,-8.313,-6.812
down,19,51,-10.938,-9.063,-7.437
down,19,61,-12.250,-9.875,-7.812
down,19,71,-14.000,-10.813,-7.187
down,19,81,-15.813,-11.500,-6.187
down,19,91,-16.312,-11.000,-5.687
down,19,101,-16.437,-9.938,-5.062
down,19,111,-16.812,-9.000,-3.875
down,19,121,-17.312,-8.688,-3.063
down,19,131,-18.062,-8.750,-2.688
down,19,141,-18.750,-8.688,-1.312
down,19,151,-17.000,-6.312,2.750
down,19,161,-11.750,0.625,10.250
down,19,171,-2.188,15.813,21.750
down,19,181,5.187,29.812,28.750
down,19,191,8.875,42.000,31.250
down,19,201,5.000,43.125,28.125
down,19,211,-3.875,36.563,21.312
down,19,221,-15.125,23.125,10.063
down,19,231,-19.000,14.313,1.312
down,19,241,-17.187,10.750,-5.625
down,19,251,-9.688,13.500,-11.250
down,19,261,-3.875,17.187,-15.688
down,19,271,-3.500,15.625,-22.000
down,19,281,-14.313,4.000,-31.687
down,19,291,-28.562,-7.687,-38.688
down,19,301,-42.938,-16.000,-43.000
down,19,311,-60.625,-20.375,-43.000
down,19,321,-77.875,-20.562,-41.188
down,19,331,-103.938,-19.250,-33.813
down,19,341,-125.250,-17.937,-20.562
down,19,351,-144.625,-14.063,-0.750
down,19,361,-169.875,-6.375,27.562
down,19,371,-189.937,4.312,47.625
down,19,381,-204.625,24.875,61.813
down,19,391,-216.125,59.000,69.125
down,19,401,-219.187,83.438,68.625
down,19,411,-217.375,97.938,65.438
down,19,421,-214.625,97.125,57.938
down,19,431,-216.187,83.750,46.063
down,19,441,-226.500,63.750,23.875
down,19,451,-237.375,56.000,2.563
down,19,461,-241.500,60.250,-16.062
down,19,471,-230.875,81.000,-26.000
down,19,481,-213.562,102.813,-21.687
down,19,491,-196.000,119.688,-8.875
down,19,501,-181.500,121.188,10.125
down,19,511,-178.000,105.375,19.750
down,19,521,-178.937,79.375,22.062
down,19,531,-177.375,40.000,17.625
down,19,541,-168.875,10.188,9.688
down,19,551,-153.250,-11.625,-2.250
down,19,561,-125.000,-23.000,-7.187
down,19,571,-96.625,-21.625,-7.187
down,19,581,-55.500,-10.250,-6.375
down,19,591,-22.375,3.000,-9.313
down,19,601,4.562,13.125,-14.875
down,19,611,25.312,12.125,-21.125
down,19,621,31.875,-0.812,-22.750
down,19,631,31.687,-19.000,-19.937
down,19,641,31.562,-43.750,-14.375
down,19,651,38.063,-63.438,-13.000
down,19,661,49.438,-82.063,-12.063
down,19,671,63.188,-105.188,-3.500
down,19,681,68.750,-124.188,6.312
down,19,691,67.250,-145.437,12.188
down,19,701,61.063,-157.500,12.813
down,19,711,54.063,-162.000,16.062
down,19,721,52.750,-156.187,24.375
down,19,731,62.438,-143.937,27.437
down,19,741,79.563,-127.750,23.187
down,19,751,98.125,-108.563,11.625
down,19,761,101.625,-98.500,2.875
down,19,771,97.688,-92.063,-4.937
down,19,781,97.188,-80.250,-17.000
down,19,791,107.125,-64.438,-27.062
down,19,801,125.188,-24.000,-32.063
down,19,811,150.625,4.312,-29.937
down,19,821,160.500,28.375,-28.375
down,19,831,161.062,38.063,-30.312
down,19,841,162.312,45.000,-30.750
down,19,851,166.750,52.750,-28.000
down,19,861,172.625,54.438,-23.062
down,19,871,172.937,45.688,-20.437
down,19,881,170.312,33.563,-17.812
down,19,891,170.812,26.812,-9.688
down,19,901,177.062,29.125,0.437
down,19,911,182.500,29.000,8.375
down,19,921,182.000,24.250,13.500
down,19,931,179.125,21.562,14.750
down,19,941,172.062,11.625,10.750
down,19,951,158.812,-7.125,2.750
down,19,961,140.750,-29.437,-7.750
down,19,971,120.063,-50.188,-20.375
down,19,981,107.750,-57.938,-28.125
down,19,991,99.500,-58.000,-32.813
down,20,1,-4.437,-3.875,-1.125
down,20,10,-3.500,-2.125,-0.687
down,20,21,-3.688,-1.875,-0.750
down,20,31,-5.187,-3.875,-2.063
down,20,41,-7.000,-6.562,-3.563
down,20,51,-9.250,-9.750,-4.625
down,20,61,-12.375,-13.438,-5.687
down,20,71,-14.750,-15.313,-6.312
down,20,81,-16.812,-15.938,-6.375
down,20,91,-17.937,-15.563,-5.312
down,20,101,-17.750,-14.500,-3.688
down,20,111,-17.187,-13.125,-1.625
down,20,121,-17.437,-12.250,0.625
down,20,131,-18.937,-12.500,1.875
down,20,141,-22.000,-11.938,3.125
down,20,151,-24.250,-9.500,4.437
down,20,161,-25.812,-6.312,5.500
down,20,171,-27.375,-3.500,5.312
down,20,181,-29.000,-2.500,3.313
down,20,191,-31.312,-1.937,0.000
down,20,201,-33.750,-0.187,-4.812
down,20,211,-33.375,2.750,-7.125
down,20,221,-30.250,7.250,-7.312
down,20,231,-25.125,14.688,-6.312
down,20,241,-24.312,20.250,-6.375
down,20,251,-46.250,23.687,-9.000
down,20,261,-47.063,23.125,-12.438
down,20,271,-63.625,20.625,-15.438
down,20,281,-84.688,13.125,-16.375
down,20,291,-100.563,5.812,-14.125
down,20,301,-113.250,4.187,-9.250
down,20,311,-129.000,11.688,0.750
down,20,321,-145.375,17.812,12.813
down,20,331,-162.500,22.375,28.625
down,20,341,-177.000,40.125,48.938
down,20,351,-185.062,66.188,60.375
down,20,361,-191.687,95.250,68.250
down,20,371,-194.500,124.938,77.563
down,20,381,-196.687,139.562,83.563
down,20,391,-204.687,147.937,86.375
down,20,401,-211.562,148.000,84.000
down,20,411,-217.937,141.312,74.375
down,20,421,-224.250,124.188,50.938
down,20,431,-220.437,110.000,29.625
down,20,441,-208.875,107.000,15.250
down,20,451,-191.000,122.938,9.688
down,20,461,-175.562,143.375,11.125
down,20,471,-159.375,162.875,14.688
down,20,481,-140.250,176.000,20.625
down,20,491,-127.563,173.500,22.750
down,20,501,-113.250,156.437,17.687
down,20,511,-98.188,134.250,8.313
down,20,521,-79.063,107.375,-2.000
down,20,531,-56.125,73.000,-14.125
down,20,541,-41.875,47.688,-25.187
down,20,551,-29.312,23.875,-37.000
down,20,561,-13.813,-7.500,-47.625
down,20,571,-2.563,-33.875,-49.813
down,20,581,6.812,-58.625,-47.250
down,20,591,18.000,-83.875,-42.438
down,20,601,28.750,-96.000,-37.125
down,20,611,40.625,-102.000,-28.187
down,20,621,52.188,-108.375,-22.937
down,20,631,57.750,-116.000,-21.125
down,20,641,62.688,-130.687,-21.812
down,20,651,65.375,-141.937,-22.250
down,20,661,66.563,-147.312,-22.187
down,20,671,67.188,-146.000,-22.125
down,20,681,68.875,-141.187,-21.312
down,20,691,73.438,-133.062,-19.500
down,20,701,84.625,-116.375,-18.687
down,20,711,96.188,-95.875,-21.375
down,20,721,104.750,-69.438,-27.687
down,20,731,107.000,-36.438,-40.375
down,20,741,105.688,-17.500,-50.313
down,20,751,106.188,-6.375,-55.875
down,20,761,108.000,-3.313,-54.938
down,20,771,110.938,-0.125,-52.250
down,20,781,120.063,9.188,-48.875
down,20,791,131.375,20.375,-44.063
down,20,801,141.937,30.625,-35.125
down,20,811,149.875,36.688,-19.187
down,20,821,152.437,35.813,-6.687
down,20,831,154.000,31.812,2.125
down,20,841,155.437,24.750,9.375
down,20,851,155.500,18.250,16.000
down,20,861,154.062,11.313,26.250
down,20,871,150.750,0.562,32.563
down,20,881,148.187,-9.625,33.938
down,20,891,144.312,-20.687,28.687
down,20,901,138.437,-27.250,22.062
down,20,911,129.687,-35.000,15.500
down,20,921,117.188,-48.938,7.125
down,20,931,107.438,-60.063,-0.500
down,20,941,98.625,-66.625,-8.625
down,20,951,88.938,-67.000,-16.750
down,20,961,81.313,-63.063,-21.250
down,20,971,72.188,-58.438,-25.437
down,20,981,58.875,-54.563,-30.750
down,20,991,48.188,-54.938,-34.375
down,21,1,-12.063,-5.750,3.750
down,21,11,-13.750,-8.188,0.750
down,21,21,-15.750,-12.188,-0.937
down,21,31,-17.375,-17.125,-2.688
down,21,41,-18.812,-20.000,-4.375
down,21,51,-20.187,-22.562,-6.750
down,21,61,-23.000,-26.937,-10.750
down,21,71,-25.687,-30.437,-13.938
down,21,81,-28.187,-31.687,-16.000
down,21,91,-30.937,-29.000,-15.750
down,21,101,-32.875,-25.187,-13.250
down,21,111,-34.188,-21.812,-9.438
down,21,121,-34.750,-19.750,-5.312
down,21,131,-35.125,-20.000,-4.625
down,21,141,-36.375,-21.750,-6.687
down,21,151,-39.375,-25.750,-12.250
down,21,161,-42.125,-29.312,-17.437
down,21,171,-44.063,-31.875,-22.125
down,21,181,-42.688,-30.937,-22.687
down,21,191,-37.563,-26.062,-20.812
down,21,201,-27.187,-13.688,-17.750
down,21,211,-19.625,-0.937,-16.375
down,21,221,-17.812,9.750,-16.500
down,21,231,-26.937,14.688,-18.187
down,21,241,-40.250,9.875,-21.375
down,21,251,-56.313,-4.562,-25.500
down,21,261,-74.000,-26.500,-29.937
down,21,271,-83.688,-37.000,-33.188
down,21,281,-93.000,-42.063,-34.250
down,21,291,-105.625,-48.750,-27.937
down,21,301,-110.125,-54.813,-12.938
down,21,311,-104.063,-51.500,15.938
down,21,321,-95.313,-41.563,39.875
down,21,331,-90.438,-29.312,57.625
down,21,341,-96.500,-12.000,69.875
down,21,351,-112.563,4.312,73.438
down,21,361,-134.875,21.562,73.750
down,21,371,-158.062,39.375,74.000
down,21,381,-166.000,49.125,74.688
down,21,391,-166.125,59.000,72.000
down,21,401,-164.125,78.313,61.625
down,21,411,-163.687,99.063,52.500
down,21,421,-162.062,123.375,48.438
down,21,431,-158.562,134.875,51.313
down,21,441,-155.750,137.187,55.000
down,21,451,-151.500,128.812,55.813
down,21,461,-142.250,116.688,52.188
down,21,471,-125.750,103.063,42.813
down,21,481,-104.750,87.500,24.687
down,21,491,-92.500,72.438,9.875
down,21,501,-81.688,52.688,-5.000
down,21,511,-69.500,30.812,-25.500
down,21,521,-57.063,22.687,-37.438
down,21,531,-21.562,16.500,-41.563
down,21,541,-10.688,6.187,-40.625
down,21,551,0.812,-8.063,-36.938
down,21,561,1.187,-27.062,-20.625
down,21,571,3.625,-47.000,9.250
down,21,581,2.688,-65.063,31.937
down,21,591,-8.563,-74.188,17.375
down,21,601,-6.125,-84.125,-12.250
down,21,611,7.500,-105.375,-34.688
down,21,621,29.437,-133.000,-41.188
down,21,631,50.563,-145.812,-37.875
down,21,641,71.000,-146.187,-37.313
down,21,651,89.375,-134.312,-40.688
down,21,661,99.688,-126.938,-42.500
down,21,671,115.938,-129.312,-47.813
down,21,681,139.812,-138.250,-61.250
down,21,691,171.562,-144.187,-82.313
down,21,701,209.250,-141.250,-106.563
down,21,711,227.062,-130.937,-115.688
down,21,721,231.375,-113.000,-116.000
down,21,731,222.750,-85.750,-107.938
down,21,741,215.437,-70.625,-97.438
down,21,751,212.812,-52.375,-89.313
down,21,761,198.125,6.625,-74.375
down,21,771,160.625,65.688,-40.438
down,21,781,132.250,84.625,3.750
down,21,791,119.188,68.188,9.625
down,21,801,113.125,57.500,-6.937
down,21,811,130.250,55.313,-31.312
down,21,821,148.312,48.938,-39.438
down,21,831,151.875,36.125,-35.813
down,21,841,126.250,20.562,-18.812
down,21,851,95.688,13.125,0.312
down,21,861,75.938,15.688,24.125
down,21,871,72.000,39.875,60.750
down,21,881,75.563,62.063,83.063
down,21,891,77.750,66.125,80.563
down,21,901,83.750,37.250,58.938
down,21,911,87.625,1.187,41.000
down,21,921,71.188,-35.063,39.438
down,21,931,41.563,-48.375,53.188
down,21,941,3.375,-43.500,80.250
down,21,951,-60.000,-7.875,122.813
down,21,961,-73.875,28.312,143.125
down,21,971,-7.937,38.313,121.438
down,21,981,81.438,9.375,40.938
down,21,991,80.750,-12.563,-14.188
down,22,1,-16.312,28.812,33.313
down,22,11,-25.812,21.812,28.812
down,22,21,-42.875,12.313,22.750
down,22,31,-53.188,10.750,16.250
down,22,41,-56.875,17.000,9.813
down,22,51,-57.125,30.250,9.250
down,22,61,-62.063,40.250,6.250
down,22,71,-76.750,48.375,-1.375
down,22,81,-90.313,51.313,-2.063
down,22,91,-99.125,56.000,-0.937
down,22,101,-103.438,71.313,-10.375
down,22,111,-108.125,86.063,-24.375
down,22,121,-116.250,93.875,-35.500
down,22,131,-122.125,93.688,-42.313
down,22,141,-118.938,91.875,-45.750
down,22,151,-113.313,91.625,-46.625
down,22,161,-119.438,85.563,-35.563
down,22,171,-136.750,66.500,-19.437
down,22,181,-147.250,36.688,-6.250
down,22,191,-129.812,19.312,-8.438
down,22,201,-98.875,10.438,-16.937
down,22,211,-67.875,15.563,-27.187
down,22,221,-61.188,33.625,-35.250
down,22,231,-67.250,57.000,-46.188
down,22,241,-80.000,77.063,-62.000
down,22,251,-82.875,81.938,-76.313
down,22,261,-66.000,77.313,-92.375
down,22,271,-19.750,50.000,-107.313
down,22,281,38.063,13.750,-104.438
down,22,291,110.563,-31.687,-83.250
down,22,301,204.750,-112.750,-67.125
down,22,311,284.625,-209.687,-61.313
down,22,321,431.625,-358.750,-47.875
down,22,331,641.125,-473.062,-7.125
down,22,341,1006.500,-560.500,77.500
down,22,351,1740.813,-639.875,259.812
down,22,361,2047.938,-653.375,470.687
down,22,371,2047.938,-405.937,721.875
