gesture,rep,t_ms,gx,gy,gz,ax,ay,az
left,10,1400,0.125,3.125,-2.250,-0.020,0.287,-0.984
left,10,1420,-1.625,4.937,0.187,0.018,0.231,-0.966
left,10,1440,-2.500,1.250,-3.563,0.039,0.208,-0.940
left,10,1460,-4.562,-4.562,-8.563,-0.033,0.237,-0.962
left,10,1480,-7.125,-2.063,-8.063,-0.088,0.249,-1.025
left,10,1500,-5.250,12.000,-11.313,0.014,0.287,-1.089
left,10,1520,1.375,24.062,-12.125,0.216,0.347,-1.086
left,10,1540,9.688,25.875,-9.750,0.378,0.341,-1.050
left,10,1560,16.375,12.750,-10.250,0.358,0.306,-1.061
left,10,1580,20.625,18.437,-18.437,0.307,0.273,-1.167
left,10,1600,30.812,29.437,-19.125,0.424,0.345,-1.063
left,10,1620,36.000,10.625,-3.813,0.394,0.394,-0.980
left,10,1640,30.937,-2.688,15.625,0.237,0.279,-1.047
left,10,1660,19.062,8.875,25.000,0.225,0.087,-1.020
left,10,1680,14.813,13.938,15.000,0.331,0.014,-0.882
left,10,1700,9.313,-9.250,13.375,0.256,0.203,-0.790
left,10,1720,10.125,-40.188,25.875,-0.053,0.301,-1.078
left,10,1740,-3.625,0.562,33.875,-0.112,0.146,-1.170
left,10,1760,-2.375,28.250,23.937,0.167,0.103,-0.942
left,10,1780,18.000,-2.750,7.312,0.175,0.297,-0.891
left,10,1800,30.250,-24.375,13.000,-0.195,0.382,-1.167
left,10,1820,11.625,13.438,22.562,-0.220,0.189,-1.243
left,10,1840,1.375,45.500,17.000,0.041,0.163,-1.004
left,10,1860,-2.000,16.687,28.625,0.205,0.358,-0.816
left,10,1880,23.062,-28.750,33.250,-0.054,0.304,-1.013
left,10,1900,26.500,-22.000,30.937,-0.229,0.142,-1.143
left,10,1920,12.250,7.750,26.250,-0.117,0.035,-1.034
left,10,1940,8.000,4.375,22.000,0.038,0.176,-0.876
left,10,1960,11.938,-32.875,24.750,-0.066,0.229,-0.911
left,10,1980,11.750,-45.688,25.812,-0.208,0.093,-1.040
left,11,0,-1.250,-2.063,-1.812,-0.058,0.192,-0.987
left,11,20,-1.312,-2.625,-1.625,-0.070,0.172,-0.993
left,11,40,-3.813,-1.000,0.500,-0.081,0.183,-1.003
left,11,60,-3.250,-0.500,0.625,-0.091,0.207,-1.017
left,11,80,-0.687,0.000,0.187,-0.106,0.198,-1.026
left,11,100,0.500,1.312,-0.062,-0.125,0.199,-1.016
left,11,120,1.562,1.937,0.937,-0.147,0.195,-1.007
left,11,140,1.187,2.688,1.687,-0.166,0.170,-1.000
left,11,160,3.000,4.250,-1.812,-0.169,0.174,-0.998
left,11,180,4.937,3.750,-4.187,-0.187,0.187,-0.994
left,11,200,5.937,4.062,-6.562,-0.225,0.196,-1.012
left,11,220,4.187,7.687,-5.250,-0.217,0.200,-1.013
left,11,240,3.750,5.312,-6.187,-0.179,0.177,-0.987
left,11,260,6.625,1.375,-9.500,-0.203,0.174,-1.005
left,11,280,8.750,0.000,-12.188,-0.216,0.154,-1.021
left,11,300,6.125,0.750,-13.500,-0.221,0.135,-1.027
left,11,320,-0.750,4.000,-8.938,-0.187,0.117,-1.046
left,11,340,0.937,3.563,-10.250,-0.170,0.188,-1.051
left,11,360,5.312,6.812,-3.250,-0.183,0.243,-1.069
left,11,380,12.688,2.125,-3.438,-0.200,0.263,-1.044
left,11,400,12.438,3.813,-4.312,-0.247,0.187,-1.046
left,11,420,10.313,4.750,-15.375,-0.271,0.100,-1.004
left,11,440,8.750,5.687,-21.000,-0.282,0.140,-0.972
left,11,460,5.812,5.937,-16.562,-0.302,0.160,-0.961
left,11,480,-3.313,12.875,-7.312,-0.308,0.057,-1.003
left,11,500,-12.000,29.750,-19.875,-0.279,-0.039,-1.028
left,11,520,-17.750,44.688,-27.812,-0.176,0.121,-0.997
left,11,540,-17.937,45.563,-25.937,-0.074,0.294,-0.968
left,11,560,-19.187,44.250,-10.188,0.004,0.337,-0.924
left,11,580,-21.375,40.125,-2.625,0.057,0.230,-0.906
left,11,600,-28.500,40.938,3.500,0.032,0.134,-0.994
left,11,620,-24.875,52.063,-14.688,0.091,0.196,-0.998
left,11,640,-14.813,45.313,-26.312,0.163,0.272,-0.941
left,11,660,-7.062,34.000,-22.562,0.191,0.298,-0.953
left,11,680,-11.500,35.063,1.000,0.258,0.292,-0.949
left,11,700,-12.688,20.875,13.188,0.304,0.230,-0.899
left,11,720,-15.625,2.250,22.187,0.326,0.270,-0.956
left,11,740,-10.563,-11.375,21.437,0.267,0.213,-0.954
left,11,760,2.313,-20.562,-1.937,0.166,0.165,-0.993
left,11,780,-2.938,-13.938,5.250,0.081,0.203,-1.096
left,11,800,-8.625,1.437,13.875,0.125,0.201,-1.094
left,11,820,-4.625,-2.625,6.500,0.127,0.194,-1.057
left,11,840,-2.313,-11.813,-3.125,0.099,0.121,-1.008
left,11,860,-2.313,-17.000,-5.000,0.101,0.156,-0.974
left,11,880,-1.312,-13.438,-4.187,0.024,0.174,-1.027
left,11,900,0.625,-7.312,-11.313,0.053,0.158,-0.986
left,11,920,-3.500,-14.688,-7.875,0.129,0.166,-0.880
left,11,940,-4.500,-33.500,-18.812,0.081,0.087,-0.853
left,11,960,-5.750,-33.875,-15.500,-0.038,0.188,-0.960
left,11,980,-14.250,-20.687,-14.125,-0.083,0.220,-1.056
left,11,1000,-11.625,-5.937,-13.938,0.020,0.272,-1.016
left,11,1020,-8.563,-8.125,-10.063,0.107,0.291,-0.955
left,11,1040,-10.563,-15.688,1.625,0.101,0.273,-0.983
left,11,1060,-11.563,-12.250,1.687,0.034,0.225,-1.060
left,11,1080,-16.500,-1.125,-14.750,0.064,0.232,-1.076
left,11,1100,-18.500,-0.062,-20.500,0.134,0.311,-1.041
left,11,1120,-14.500,-2.563,-10.313,0.143,0.340,-1.053
left,11,1140,-13.313,-0.125,0.312,0.141,0.275,-1.073
left,11,1160,-11.188,2.750,-2.375,0.155,0.205,-1.065
left,11,1180,-10.438,1.500,-12.313,0.132,0.239,-1.070
left,11,1200,-15.250,8.063,-10.813,0.125,0.262,-1.102
left,11,1220,-0.812,19.375,-22.375,0.190,0.212,-1.146
left,11,1240,11.813,23.937,-28.750,0.350,0.327,-1.062
left,11,1260,20.375,8.250,-17.187,0.274,0.412,-1.096
left,11,1280,25.687,13.313,-2.000,0.187,0.287,-1.114
left,11,1300,24.875,17.875,0.250,0.253,0.181,-1.024
left,11,1320,22.250,17.500,0.937,0.314,0.097,-0.980
left,11,1340,21.625,18.062,-0.625,0.402,0.137,-1.009
left,11,1360,16.375,15.063,-1.937,0.545,0.168,-1.014
left,11,1380,12.000,13.000,-10.125,0.663,0.160,-1.090
left,11,1400,12.188,28.375,-21.125,0.917,0.203,-1.113
left,11,1420,9.813,18.062,-16.125,1.177,0.280,-0.930
left,11,1440,4.437,-15.438,9.313,1.001,0.319,-0.892
left,11,1460,0.937,-5.437,36.688,0.810,0.441,-1.028
left,11,1480,-2.063,-8.688,76.875,0.773,0.462,-0.873
left,11,1500,15.750,-50.813,73.688,0.405,0.486,-0.955
left,11,1520,24.375,-21.750,75.500,-0.115,0.274,-1.268
left,11,1540,5.562,7.625,77.063,0.079,-0.019,-1.035
left,11,1560,-13.188,20.812,41.750,0.267,0.195,-0.725
left,11,1580,18.000,-38.063,39.250,-0.128,0.376,-0.896
left,11,1600,29.562,-40.625,41.938,-0.565,0.005,-1.102
left,11,1620,17.125,-7.562,21.875,-0.287,-0.066,-0.795
left,11,1640,-2.375,-29.187,24.562,-0.019,0.275,-0.476
left,11,1660,9.688,-105.500,39.625,-0.590,0.280,-0.663
left,11,1680,9.500,-82.438,23.062,-1.320,-0.085,-1.178
left,11,1700,-33.500,-7.125,12.813,-1.076,-0.151,-1.090
left,11,1720,-46.813,15.938,-0.437,-0.482,0.298,-0.921
left,11,1740,-27.687,-11.313,20.375,-0.460,0.594,-0.991
left,11,1760,-11.125,-16.437,22.875,-0.605,0.361,-1.095
left,11,1780,-3.438,-9.875,-2.750,-0.513,0.230,-0.968
left,11,1800,-4.125,-12.563,-6.250,-0.466,0.302,-0.987
left,11,1820,-6.875,-8.750,4.000,-0.333,0.284,-0.939
left,11,1840,-2.000,-16.062,-3.063,-0.294,0.200,-0.932
left,11,1860,-2.875,-15.188,-4.812,-0.328,0.216,-1.035
left,11,1880,-7.625,-3.000,-5.750,-0.279,0.197,-1.071
left,11,1900,-7.625,1.687,-8.875,-0.147,0.223,-1.046
left,11,1920,-5.250,-0.375,-7.250,-0.031,0.290,-1.021
left,11,1940,6.562,-5.062,-5.562,-0.038,0.274,-1.013
left,11,1960,4.875,-5.312,-2.438,-0.030,0.315,-1.019
left,11,1980,1.562,-5.812,6.625,-0.049,0.209,-0.993
left,12,1,-1.312,-3.125,-2.563,-0.121,0.161,-0.975
left,12,20,-0.562,-8.500,-5.062,-0.131,0.188,-0.888
left,12,40,2.938,-22.000,-7.187,-0.291,0.243,-0.874
left,12,60,6.875,-28.187,-6.937,-0.528,0.215,-0.961
left,12,80,5.375,-20.562,-1.687,-0.662,0.190,-1.008
left,12,100,-0.562,-8.750,4.062,-0.750,0.210,-1.036
left,12,120,-9.625,2.750,6.250,-0.766,0.217,-1.052
left,12,140,1.937,16.812,-11.563,-0.814,0.252,-1.083
left,12,160,8.625,29.500,-18.125,-0.780,0.356,-1.041
left,12,180,16.562,30.750,-12.688,-0.670,0.310,-0.943
left,12,200,25.250,18.750,-7.250,-0.583,0.179,-0.899
left,12,220,22.000,4.750,0.125,-0.566,0.129,-0.886
left,12,240,12.563,11.688,-12.500,-0.606,0.074,-0.931
left,12,260,4.812,21.562,-26.625,-0.533,0.089,-0.902
left,12,280,-12.375,26.312,-18.562,-0.361,0.116,-0.858
left,12,300,-29.375,21.500,-17.437,-0.266,0.096,-0.820
left,12,320,-37.313,13.188,-20.562,-0.283,0.181,-0.863
left,12,340,-43.188,7.687,-33.125,-0.344,0.161,-0.999
left,12,360,-43.813,31.000,-43.313,-0.354,0.127,-1.117
left,12,380,-47.375,71.625,-43.000,-0.151,0.173,-1.042
left,12,400,-34.438,74.563,-59.000,0.164,0.229,-0.899
left,12,420,-30.500,71.813,-51.875,0.410,0.270,-0.757
left,12,440,-17.437,25.250,-48.938,0.576,0.134,-0.600
left,12,460,-24.062,-2.563,-36.813,0.378,0.103,-0.827
left,12,480,-42.375,22.250,-18.000,0.430,0.146,-1.001
left,12,500,-47.250,23.250,-28.062,0.679,0.173,-0.881
left,12,520,-57.188,-2.500,-13.188,0.884,0.322,-0.911
left,12,540,-52.500,-17.125,8.250,0.936,0.396,-1.046
left,12,560,-51.063,-20.250,34.063,0.837,0.361,-1.097
left,12,580,-38.063,-48.125,21.875,0.606,0.292,-1.161
left,12,600,-11.375,-43.188,-3.500,0.329,0.430,-1.265
left,12,620,-1.312,-16.937,3.750,0.184,0.514,-1.292
left,12,640,5.687,4.187,15.375,0.146,0.396,-1.172
left,12,660,12.313,7.062,13.563,0.085,0.336,-1.115
left,12,680,9.563,11.563,11.250,0.009,0.309,-1.131
left,12,700,3.438,18.687,4.750,0.077,0.282,-1.102
left,12,720,8.813,28.812,-5.375,0.212,0.283,-1.160
left,12,740,24.875,49.813,-16.750,0.507,0.364,-1.221
left,12,760,28.375,60.250,-14.938,0.823,0.360,-1.156
left,12,780,35.688,35.188,-9.500,0.979,0.342,-1.084
left,12,800,49.563,-3.813,-5.625,0.853,0.396,-1.146
left,12,820,57.563,-9.688,-1.562,0.608,0.344,-1.241
left,12,840,47.375,4.437,15.938,0.628,0.191,-1.100
left,12,860,36.500,7.062,19.562,0.784,0.060,-0.843
left,12,880,22.062,-22.187,11.500,0.657,0.116,-0.632
left,12,900,45.625,-73.750,-2.875,0.256,0.209,-0.913
left,12,920,46.188,-24.187,9.375,-0.041,0.187,-1.154
left,12,940,31.062,46.250,37.250,0.036,0.074,-1.006
left,12,960,2.000,66.375,61.000,0.528,0.064,-0.406
left,12,980,7.000,-56.438,56.750,0.380,0.254,-0.420
left,12,1000,13.250,-70.438,41.750,-0.380,0.259,-1.052
left,12,1020,-11.438,-0.625,59.938,-0.443,0.050,-1.030
left,12,1040,-34.250,18.937,56.375,0.101,0.143,-0.578
left,12,1060,-16.250,-76.250,47.938,0.139,0.509,-0.400
left,12,1080,31.500,-160.562,25.250,-0.717,0.248,-0.947
left,12,1100,13.125,-92.500,15.438,-1.428,-0.038,-1.346
left,12,1120,-48.813,11.063,34.313,-0.984,-0.042,-1.138
left,12,1140,-54.438,21.500,25.500,-0.350,0.335,-0.803
left,12,1160,-13.438,-35.375,27.062,-0.508,0.487,-0.901
left,12,1180,29.687,-46.625,-28.625,-0.968,0.111,-1.017
left,12,1200,4.187,-26.250,-38.438,-1.022,0.155,-1.089
left,12,1220,-20.312,21.187,-10.938,-0.779,0.308,-1.034
left,12,1240,-27.500,20.562,7.687,-0.499,0.390,-0.906
left,12,1260,-10.813,5.250,-3.063,-0.489,0.350,-0.941
left,12,1280,-0.750,-1.125,-14.313,-0.528,0.214,-1.012
left,12,1300,-5.500,10.250,-19.625,-0.435,0.154,-1.048
left,12,1320,-10.875,20.500,-14.438,-0.304,0.196,-1.058
left,12,1340,-10.688,22.562,-8.125,-0.172,0.187,-1.034
left,12,1360,-9.063,20.250,-11.188,-0.076,0.211,-1.024
left,12,1380,-6.187,16.250,-9.188,-0.016,0.268,-1.020
left,12,1400,-4.750,10.563,-4.625,0.011,0.274,-1.011
left,12,1420,-1.562,8.750,-2.438,0.008,0.283,-1.010
left,12,1440,-1.437,3.375,1.000,0.021,0.263,-0.975
left,12,1460,0.562,-0.250,-1.000,-0.014,0.229,-0.970
left,12,1480,1.687,-1.187,0.500,-0.051,0.212,-0.984
left,12,1500,-2.625,3.438,6.500,-0.059,0.186,-0.997
left,12,1520,-2.188,3.188,7.375,-0.035,0.221,-0.986
left,12,1540,1.125,-0.562,4.687,-0.081,0.196,-1.014
left,12,1560,-0.375,-0.562,2.875,-0.097,0.180,-1.019
left,12,1580,-1.937,1.000,1.250,-0.122,0.198,-1.031
left,12,1600,-0.562,1.125,0.750,-0.118,0.212,-1.015
left,12,1620,0.625,-0.562,0.000,-0.111,0.194,-1.002
left,12,1640,0.500,-0.875,0.750,-0.106,0.203,-0.999
left,12,1660,0.062,-0.375,2.375,-0.097,0.215,-0.995
left,12,1680,0.875,-2.500,-0.687,-0.101,0.180,-0.994
left,12,1700,-1.437,-0.750,-0.250,-0.102,0.200,-1.015
left,12,1720,-3.063,1.125,2.438,-0.070,0.217,-0.999
left,12,1740,-0.875,-1.062,2.250,-0.084,0.214,-1.000
left,12,1760,-0.812,-1.187,2.000,-0.096,0.212,-1.001
left,12,1780,-1.750,-0.500,3.313,-0.095,0.213,-0.997
left,12,1800,-0.312,-0.812,1.687,-0.092,0.197,-0.992
left,12,1820,0.687,-2.313,0.312,-0.106,0.187,-0.999
left,12,1840,-0.500,-0.750,0.562,-0.106,0.187,-1.007
left,12,1860,-1.687,-0.125,1.187,-0.094,0.205,-1.005
left,12,1880,-0.500,-1.937,-0.312,-0.103,0.204,-1.007
left,12,1900,-0.500,-1.125,-0.250,-0.113,0.193,-1.008
left,12,1920,-1.062,-0.125,0.250,-0.111,0.199,-1.006
left,12,1940,-1.375,0.500,-0.312,-0.127,0.199,-1.011
left,12,1960,-2.563,1.875,-0.562,-0.114,0.208,-1.003
left,12,1980,-3.000,1.125,-1.000,-0.096,0.204,-0.995
left,13,0,-0.937,-1.562,2.188,-0.099,0.193,-0.988
left,13,21,-1.000,-2.188,0.812,-0.102,0.202,-0.983
left,13,40,-0.875,-3.188,1.562,-0.144,0.223,-0.999
left,13,60,-1.687,-0.250,5.437,-0.203,0.240,-1.016
left,13,80,-3.188,2.250,8.250,-0.242,0.228,-1.008
left,13,100,-3.313,4.875,7.562,-0.310,0.229,-1.021
left,13,120,-0.625,9.438,5.312,-0.427,0.285,-1.098
left,13,140,4.937,19.187,1.625,-0.475,0.290,-1.120
left,13,160,8.938,25.250,1.625,-0.439,0.249,-1.076
left,13,180,8.750,29.937,-0.062,-0.415,0.239,-1.037
left,13,200,11.188,27.437,-1.875,-0.380,0.279,-0.974
left,13,220,20.000,17.187,-8.813,-0.360,0.295,-0.961
left,13,240,28.562,11.250,-11.938,-0.359,0.201,-0.921
left,13,260,25.625,6.812,-16.187,-0.363,-0.007,-0.980
left,13,280,7.250,28.125,-21.062,-0.390,-0.061,-1.045
left,13,300,-3.625,45.750,-32.375,-0.229,0.062,-0.987
left,13,320,0.125,39.875,-39.438,-0.066,0.229,-0.948
left,13,340,-3.125,28.125,-25.375,0.072,0.140,-0.922
left,13,360,-7.062,21.312,-32.063,0.067,0.066,-0.973
left,13,380,-7.750,27.562,-43.125,0.052,0.140,-1.049
left,13,400,-7.312,34.438,-41.563,0.120,0.236,-1.021
left,13,420,-2.125,30.125,-33.500,0.192,0.310,-0.967
left,13,440,1.562,21.250,-24.312,0.235,0.331,-0.943
left,13,460,0.500,10.625,-9.313,0.176,0.261,-0.949
left,13,480,7.812,5.812,-21.375,0.149,0.183,-0.932
left,13,500,10.500,-6.312,-24.125,0.119,0.271,-0.898
left,13,520,12.438,-21.437,-13.563,0.020,0.243,-0.921
left,13,540,3.375,-17.500,5.250,-0.169,0.132,-1.006
left,13,560,-14.250,-9.250,8.938,-0.150,0.017,-0.947
left,13,580,-18.125,-12.063,-4.812,-0.059,0.057,-0.910
left,13,600,-15.500,-23.187,-13.750,-0.040,0.118,-0.912
left,13,620,-13.750,-33.688,-14.500,-0.125,0.120,-0.992
left,13,640,-18.375,-25.125,-18.625,-0.178,0.144,-1.067
left,13,660,-23.312,-11.313,-18.500,-0.140,0.211,-1.090
left,13,680,-22.750,0.562,-15.313,-0.069,0.294,-1.089
left,13,700,-21.875,3.125,2.375,0.080,0.314,-1.002
left,13,720,-16.875,-9.500,1.875,0.120,0.229,-0.939
left,13,740,-11.188,-19.687,-11.688,-0.001,0.213,-1.012
left,13,760,-4.687,-5.437,-14.688,-0.124,0.270,-1.114
left,13,780,-9.875,23.437,5.250,-0.082,0.292,-1.097
left,13,800,-8.500,25.625,1.500,0.025,0.139,-0.915
left,13,820,-10.438,6.625,-12.063,0.026,0.116,-0.912
left,13,840,-13.625,6.187,-20.125,0.013,0.152,-0.981
left,13,860,-21.562,7.187,-14.063,0.080,0.197,-0.897
left,13,880,-25.187,0.250,-8.875,0.024,0.200,-0.991
left,13,900,-26.000,8.438,-2.563,0.118,0.255,-0.971
left,13,920,-31.812,-4.187,-2.188,0.214,0.207,-0.918
left,13,940,-33.500,-8.875,-7.937,0.227,0.162,-0.967
left,13,960,-29.875,-11.625,-7.625,0.266,0.293,-1.008
left,13,980,-32.500,-5.437,12.063,0.308,0.358,-1.096
left,13,1000,-30.125,-3.375,14.875,0.331,0.295,-1.118
left,13,1020,-25.125,-10.688,9.125,0.368,0.279,-1.091
left,13,1040,-19.937,-15.625,-1.437,0.331,0.196,-1.088
left,13,1060,-15.375,-11.313,0.500,0.389,0.258,-1.050
left,13,1080,-7.750,-21.250,-4.312,0.237,0.290,-0.977
left,13,1100,-4.687,-30.562,-13.063,-0.121,0.377,-1.110
left,13,1120,-4.500,-9.438,-6.187,-0.304,0.448,-1.177
left,13,1140,-3.563,10.125,5.812,-0.203,0.387,-1.070
left,13,1160,-1.500,19.937,2.000,-0.083,0.312,-1.013
left,13,1180,7.812,23.750,-4.437,0.052,0.350,-0.989
left,13,1200,11.875,16.375,-4.562,0.110,0.378,-1.029
left,13,1220,15.313,19.437,-5.562,0.175,0.383,-1.121
left,13,1240,17.125,29.125,-0.125,0.347,0.333,-1.117
left,13,1260,33.563,17.750,-7.687,0.394,0.364,-1.100
left,13,1280,48.313,9.813,-0.750,0.251,0.472,-1.190
left,13,1300,51.125,14.000,15.563,0.175,0.326,-1.142
left,13,1320,48.750,22.312,9.500,0.250,0.161,-1.076
left,13,1340,37.438,24.437,6.312,0.483,0.131,-0.883
left,13,1360,36.125,-14.563,5.875,0.518,0.200,-0.793
left,13,1380,38.000,-43.813,10.625,0.218,0.268,-0.998
left,13,1400,42.125,-30.062,15.375,-0.000,0.192,-1.129
left,13,1420,33.188,13.625,16.250,0.133,0.088,-1.078
left,13,1440,19.062,37.813,20.312,0.508,0.051,-0.898
left,13,1460,7.687,6.875,10.750,0.781,0.068,-0.701
left,13,1480,-6.000,-44.250,-21.875,0.576,-0.028,-0.845
left,13,1500,4.062,-42.625,-31.000,0.331,0.388,-1.108
left,13,1520,1.562,16.875,35.188,0.350,0.432,-1.053
left,13,1540,13.250,13.500,36.938,0.510,0.195,-0.614
left,13,1560,15.188,-33.563,22.562,0.431,0.197,-0.686
left,13,1580,22.187,-68.625,3.500,-0.065,0.310,-0.900
left,13,1600,9.500,-41.938,29.375,-0.416,0.320,-1.102
left,13,1620,-4.062,-8.938,56.813,-0.326,0.285,-0.918
left,13,1640,3.375,-47.313,73.938,-0.368,0.295,-0.709
left,13,1660,20.875,-88.438,43.438,-0.880,0.009,-0.985
left,13,1680,12.438,-48.563,22.562,-1.031,-0.034,-1.069
left,13,1700,-19.750,-5.125,46.375,-0.796,0.077,-0.959
left,13,1720,-20.500,-17.062,50.875,-0.747,0.191,-0.860
left,13,1740,-2.938,-28.875,15.500,-1.021,0.006,-1.096
left,13,1760,-11.563,6.375,-16.625,-0.904,-0.090,-1.102
left,13,1780,-22.625,27.187,-15.313,-0.564,0.065,-0.989
left,13,1800,-31.750,24.437,-10.938,-0.230,0.183,-0.849
left,13,1820,-30.375,10.500,-11.875,-0.278,0.267,-0.952
left,13,1840,-24.000,10.938,-9.625,-0.338,0.220,-1.035
left,13,1860,-13.313,15.250,-25.750,-0.375,0.208,-1.043
left,13,1880,-8.813,29.000,-18.312,-0.267,0.346,-1.048
left,13,1900,-7.562,26.625,-9.375,-0.176,0.274,-0.958
left,13,1920,2.125,14.375,-9.375,-0.214,0.320,-0.978
left,13,1940,-1.687,7.562,-8.438,-0.243,0.201,-0.982
left,13,1960,-4.875,19.562,-6.062,-0.228,0.198,-1.044
left,13,1980,-15.000,19.437,4.187,-0.130,0.224,-0.975
left,14,1,-1.187,-2.125,1.250,-0.093,0.192,-0.998
left,14,20,-2.688,-1.125,2.250,-0.091,0.205,-0.997
left,14,40,-2.313,-1.812,2.688,-0.098,0.217,-1.000
left,14,60,-0.187,-2.625,-0.375,-0.111,0.208,-1.000
left,14,80,0.500,-2.938,-1.437,-0.127,0.236,-1.014
left,14,100,-0.687,-1.375,0.750,-0.147,0.253,-1.013
left,14,120,1.000,-1.375,0.500,-0.198,0.240,-1.016
left,14,140,2.188,0.000,0.375,-0.227,0.221,-1.002
left,14,160,3.813,-0.562,-1.250,-0.282,0.201,-1.002
left,14,180,3.875,1.875,-2.750,-0.326,0.195,-1.018
left,14,200,2.563,5.250,-3.625,-0.333,0.201,-1.012
left,14,220,3.500,5.437,-4.875,-0.349,0.238,-1.000
left,14,240,7.062,1.687,-10.438,-0.354,0.253,-0.985
left,14,260,21.625,-15.563,-26.875,-0.377,0.305,-0.983
left,14,280,24.437,-22.375,-18.000,-0.522,0.331,-1.053
left,14,300,12.063,-10.313,13.375,-0.593,0.279,-1.029
left,14,320,3.563,-4.437,25.875,-0.539,0.184,-0.912
left,14,340,-1.750,-6.750,13.813,-0.513,0.049,-0.870
left,14,360,-9.000,-4.062,0.312,-0.511,0.035,-0.899
left,14,380,-5.875,7.312,-30.937,-0.504,0.073,-0.945
left,14,400,0.562,19.062,-50.813,-0.363,0.253,-0.925
left,14,420,-4.312,21.125,-34.563,-0.158,0.283,-0.854
left,14,440,-3.000,12.313,-36.813,-0.114,0.197,-0.878
left,14,460,-16.000,6.500,-37.000,-0.243,0.080,-0.996
left,14,480,-18.062,35.375,-55.875,-0.310,0.241,-1.083
left,14,500,-25.250,63.063,-30.312,-0.217,0.391,-1.075
left,14,520,-26.812,72.188,-5.062,-0.050,0.358,-0.979
left,14,540,-36.125,62.875,2.813,-0.021,0.152,-0.965
left,14,560,-31.375,60.500,-25.187,-0.016,0.148,-1.040
left,14,580,-16.687,65.313,-55.188,0.132,0.338,-1.031
left,14,600,-3.938,58.750,-45.375,0.318,0.440,-0.896
left,14,620,-7.937,32.188,-19.562,0.438,0.415,-0.866
left,14,640,-9.813,10.188,10.750,0.388,0.345,-0.881
left,14,660,-3.000,-8.625,-3.875,0.220,0.135,-0.945
left,14,680,-3.875,-4.750,-30.812,0.138,0.174,-0.996
left,14,700,-9.063,5.375,-16.625,0.215,0.270,-0.968
left,14,720,-17.375,7.312,5.812,0.226,0.193,-0.941
left,14,740,-23.625,4.187,13.438,0.183,0.137,-0.974
left,14,760,-20.687,7.812,-3.688,0.147,0.100,-1.025
left,14,780,-13.563,14.000,-22.375,0.215,0.179,-0.979
left,14,800,-9.313,12.813,-10.688,0.281,0.282,-0.958
left,14,820,-12.563,7.562,7.625,0.297,0.222,-0.941
left,14,840,-20.375,-3.813,10.813,0.321,0.189,-0.898
left,14,860,-27.562,-15.813,3.438,0.268,0.167,-0.954
left,14,880,-30.437,-13.375,-6.750,0.191,0.246,-1.042
left,14,900,-27.375,-10.875,-4.937,0.229,0.355,-1.026
left,14,920,-25.000,-9.063,7.187,0.284,0.386,-1.021
left,14,940,-31.812,-13.250,24.500,0.261,0.333,-1.052
left,14,960,-29.875,-11.813,19.187,0.239,0.279,-1.068
left,14,980,-21.562,-9.938,6.437,0.222,0.320,-1.058
left,14,1000,-13.625,-9.500,-1.500,0.212,0.366,-1.049
left,14,1020,-2.875,-9.938,-2.500,0.211,0.419,-1.031
left,14,1040,-1.562,-11.500,0.875,0.139,0.368,-1.016
left,14,1060,0.125,-9.438,-4.375,0.024,0.362,-1.043
left,14,1080,4.062,0.312,-5.812,0.001,0.396,-1.043
left,14,1100,7.500,6.687,-2.188,0.046,0.343,-0.968
left,14,1120,9.125,5.125,-4.812,0.036,0.293,-0.968
left,14,1140,7.375,8.563,-3.500,0.054,0.287,-0.967
left,14,1160,4.687,5.750,-3.875,0.077,0.293,-0.939
left,14,1180,2.563,4.500,-3.063,0.068,0.316,-0.961
left,14,1200,2.125,3.938,-2.750,0.091,0.339,-0.937
left,14,1220,2.813,-2.813,-0.687,0.017,0.375,-0.984
left,14,1240,3.750,3.500,-1.062,-0.006,0.357,-1.043
left,14,1260,7.125,8.688,-6.937,0.062,0.348,-1.013
left,14,1280,10.250,8.688,-7.937,0.095,0.372,-1.034
left,14,1300,12.875,9.375,-8.000,0.136,0.365,-1.036
left,14,1320,13.875,9.375,-6.875,0.204,0.352,-1.038
left,14,1340,13.250,11.750,-5.875,0.269,0.282,-1.051
left,14,1360,10.125,12.500,-10.250,0.376,0.256,-0.989
left,14,1380,4.750,-7.062,-21.062,0.306,0.247,-0.974
left,14,1400,0.937,-12.938,-30.312,0.170,0.289,-1.065
left,14,1420,7.375,-6.937,-34.438,0.190,0.278,-1.053
left,14,1440,10.875,7.687,-34.875,0.349,0.283,-0.997
left,14,1460,2.625,7.125,-29.312,0.572,0.313,-0.826
left,14,1480,11.938,-36.813,-24.187,0.432,0.461,-0.864
left,14,1500,28.937,-40.000,-1.625,0.082,0.552,-1.185
left,14,1520,21.437,11.750,33.438,0.094,0.320,-1.183
left,14,1540,20.250,35.125,27.312,0.400,0.107,-0.862
left,14,1560,29.437,-11.938,15.063,0.441,0.344,-0.762
left,14,1580,46.688,-37.500,26.812,0.003,0.349,-1.076
left,14,1600,38.313,-9.000,37.500,-0.179,0.171,-1.137
left,14,1620,12.125,33.063,35.250,0.060,0.011,-0.921
left,14,1640,2.125,10.500,28.125,0.189,0.141,-0.772
left,14,1660,0.000,-8.875,33.125,0.101,0.266,-0.911
left,14,1680,3.125,-7.375,42.063,0.031,0.203,-0.937
