gesture,rep,t_ms,gx,gy,gz,ax,ay,az
up,11,1260,-25.000,-9.375,-27.062,0.156,0.071,-0.801
up,11,1280,-26.187,-12.750,-21.375,0.123,0.135,-0.812
up,11,1300,-31.062,-11.063,3.188,0.118,0.160,-0.868
up,11,1320,-26.562,-4.687,35.125,0.133,0.087,-0.891
up,11,1340,-13.313,7.562,43.688,0.121,0.062,-0.792
up,11,1360,-2.688,5.250,28.000,0.068,0.085,-0.698
up,11,1380,1.937,-10.313,6.937,0.018,0.172,-0.663
up,11,1400,-22.875,-25.875,3.688,0.017,0.184,-0.734
up,11,1420,-38.938,-21.437,20.812,0.072,0.054,-0.816
up,11,1440,-21.062,3.438,38.063,0.069,0.058,-0.766
up,11,1460,-18.125,4.500,37.125,0.037,0.100,-0.686
up,11,1480,-18.250,-14.000,22.000,0.044,0.069,-0.664
up,11,1500,-17.437,-38.875,8.875,0.044,0.107,-0.659
up,11,1520,-24.687,-54.938,17.437,0.045,0.120,-0.792
up,11,1540,-37.875,-34.125,39.875,0.003,0.097,-0.902
up,11,1560,-43.250,-20.625,50.563,-0.034,0.061,-0.872
up,11,1580,-26.000,-38.875,48.625,-0.091,0.074,-0.787
up,11,1600,-40.438,-45.000,23.125,-0.127,0.164,-0.852
up,11,1620,-71.438,-48.625,-7.750,-0.113,0.171,-1.012
up,11,1640,-83.500,-44.250,-20.375,-0.086,0.192,-1.165
up,11,1660,-74.500,-26.875,-6.187,-0.059,0.227,-1.265
up,11,1680,-63.188,-5.750,6.000,-0.020,0.264,-1.281
up,11,1700,-53.563,-6.125,20.500,-0.057,0.228,-1.312
up,11,1720,-53.250,-3.688,28.875,-0.150,0.246,-1.343
up,11,1740,-65.688,-3.500,31.187,-0.243,0.300,-1.413
up,11,1760,-83.688,10.125,25.375,-0.263,0.317,-1.492
up,11,1780,-93.125,29.812,22.625,-0.227,0.366,-1.470
up,11,1800,-92.438,45.875,35.813,-0.179,0.399,-1.396
up,11,1820,-85.938,49.625,51.000,-0.191,0.504,-1.327
up,11,1840,-84.625,43.563,27.125,-0.215,0.550,-1.290
up,11,1860,-72.500,30.312,3.375,-0.170,0.573,-1.304
up,11,1880,-39.125,14.313,-33.688,-0.091,0.649,-1.274
up,11,1900,-6.625,9.563,-56.938,-0.025,0.710,-1.247
up,11,1920,17.750,8.250,-48.125,0.041,0.753,-1.190
up,11,1940,28.312,-2.938,-24.437,0.090,0.767,-1.105
up,11,1960,12.563,-1.500,0.875,0.064,0.710,-1.046
up,11,1980,0.000,-3.000,18.312,0.025,0.624,-1.005
up,11,2000,0.625,-8.688,26.500,-0.006,0.570,-1.002
up,12,0,-6.750,2.625,0.375,-0.049,0.423,-0.958
up,12,20,-7.312,2.938,0.437,-0.048,0.426,-0.974
up,12,40,-7.062,2.000,0.687,-0.048,0.437,-0.973
up,12,60,-7.687,1.062,0.250,-0.052,0.448,-0.982
up,12,80,-6.312,-0.187,-0.812,-0.055,0.462,-1.001
up,12,100,-2.313,-1.375,-2.313,-0.047,0.476,-1.004
up,12,120,-0.312,-2.063,-1.187,-0.041,0.487,-1.000
up,12,140,-2.625,-3.250,1.937,-0.035,0.493,-0.985
up,12,160,-4.187,-6.875,5.875,-0.025,0.500,-0.996
up,12,180,-6.000,-9.875,11.063,-0.021,0.511,-1.003
up,12,200,-9.625,-15.250,16.500,-0.053,0.524,-1.009
up,12,220,-13.813,-26.000,17.625,-0.108,0.533,-1.052
up,12,240,-16.375,-41.063,12.625,-0.191,0.564,-1.139
up,12,260,-18.125,-58.438,5.125,-0.293,0.614,-1.251
up,12,280,-20.000,-69.688,-3.750,-0.414,0.684,-1.448
up,12,300,-22.312,-64.188,-11.063,-0.554,0.754,-1.636
up,12,320,-20.062,-48.000,-16.625,-0.527,0.762,-1.694
up,12,340,-2.938,-28.250,-12.375,-0.448,0.771,-1.661
up,12,360,8.000,-12.563,-0.750,-0.350,0.728,-1.558
up,12,380,0.437,-0.125,8.688,-0.333,0.698,-1.433
up,12,400,-4.562,-2.500,9.813,-0.291,0.627,-1.354
up,12,420,-0.125,-11.938,0.562,-0.277,0.522,-1.309
up,12,440,12.750,-10.125,-14.625,-0.252,0.445,-1.242
up,12,460,24.562,-5.875,-42.125,-0.274,0.501,-1.124
up,12,480,29.875,-6.687,-63.500,-0.207,0.521,-1.072
up,12,500,35.438,17.312,-62.625,-0.125,0.515,-1.078
up,12,520,43.625,54.438,-54.063,-0.084,0.595,-0.920
up,12,540,40.625,75.750,-32.688,-0.076,0.639,-0.802
up,12,560,39.500,103.875,-13.375,-0.093,0.574,-0.770
up,12,580,50.625,105.063,-14.000,-0.071,0.581,-0.686
up,12,600,57.250,94.875,-3.313,0.067,0.606,-0.696
up,12,620,69.813,102.500,10.438,0.052,0.604,-0.665
up,12,640,77.750,101.188,4.750,0.015,0.516,-0.595
up,12,660,80.813,105.813,-10.313,0.092,0.429,-0.489
up,12,680,75.813,98.750,-7.000,0.178,0.417,-0.399
up,12,700,61.125,93.688,8.188,0.187,0.319,-0.466
up,12,720,67.063,82.625,10.688,0.231,0.240,-0.499
up,12,740,71.500,74.063,16.187,0.302,0.208,-0.468
up,12,760,58.125,76.688,36.563,0.263,0.132,-0.507
up,12,780,43.063,76.313,56.000,0.184,-0.038,-0.571
up,12,800,39.375,62.313,50.563,0.160,-0.144,-0.537
up,12,820,35.125,37.438,22.687,0.159,-0.174,-0.534
up,12,840,21.062,23.687,8.250,0.218,-0.177,-0.594
up,12,860,-4.312,32.375,12.063,0.167,-0.190,-0.700
up,12,880,-13.688,35.125,-2.750,0.108,-0.196,-0.752
up,12,900,-13.188,24.062,-28.062,0.136,-0.167,-0.771
up,12,920,-13.500,16.375,-42.063,0.189,-0.118,-0.825
up,12,940,-15.375,10.188,-39.313,0.197,-0.094,-0.868
up,12,960,-6.500,-11.188,-38.063,0.216,-0.070,-0.859
up,12,980,3.813,-41.563,-32.188,0.258,-0.013,-0.834
up,12,1000,-3.125,-41.000,-15.875,0.230,0.016,-0.893
up,12,1020,-9.250,-29.312,0.437,0.190,0.008,-0.899
up,12,1040,-12.438,-28.875,0.375,0.179,-0.000,-0.838
up,12,1060,-19.625,-31.375,-16.125,0.208,0.001,-0.778
up,12,1080,-34.250,-28.062,-25.250,0.152,0.054,-0.861
up,12,1100,-48.938,-1.437,-23.812,0.044,0.053,-0.970
up,12,1120,-42.938,10.875,-42.188,0.039,0.075,-0.896
up,12,1140,-22.750,-2.875,-78.313,0.140,0.125,-0.769
up,12,1160,-12.938,-20.562,-94.625,0.239,0.221,-0.721
up,12,1180,-23.562,-27.000,-63.313,0.286,0.310,-0.763
up,12,1200,-41.438,-13.438,-16.187,0.218,0.313,-0.867
up,12,1220,-31.125,9.500,8.188,0.158,0.290,-0.817
up,12,1240,-6.562,-5.562,4.562,0.158,0.307,-0.677
up,12,1260,-2.125,-25.312,2.750,0.147,0.341,-0.640
up,12,1280,-27.125,-26.750,27.375,0.164,0.320,-0.685
up,12,1300,-40.250,-5.375,44.375,0.146,0.275,-0.701
up,12,1320,-18.000,-9.313,20.312,0.104,0.269,-0.640
up,12,1340,12.438,-45.063,-3.188,0.058,0.318,-0.595
up,12,1360,5.375,-65.125,-2.500,0.058,0.333,-0.697
up,12,1380,-29.062,-33.125,33.688,0.138,0.168,-0.746
up,12,1400,-45.313,-16.437,51.938,0.040,0.124,-0.684
up,12,1420,-41.188,-27.687,17.437,-0.108,0.204,-0.722
up,12,1440,-32.375,-41.188,-20.687,-0.032,0.243,-0.792
up,12,1460,-37.625,-64.250,-30.125,0.057,0.229,-0.827
up,12,1480,-45.063,-90.375,-17.250,-0.000,0.313,-0.938
up,12,1500,-68.438,-60.875,4.062,-0.076,0.442,-1.116
up,12,1520,-89.500,-9.875,-4.750,-0.067,0.474,-1.200
up,12,1540,-55.125,-9.250,-16.250,0.024,0.375,-1.144
up,12,1560,8.500,-64.563,-14.625,0.080,0.401,-0.924
up,12,1580,-1.437,-69.875,-12.938,-0.035,0.585,-0.894
up,12,1600,-50.375,-50.625,-17.812,-0.144,0.696,-1.060
up,12,1620,-67.813,-43.875,-10.188,-0.065,0.689,-1.239
up,12,1640,-54.625,-15.500,28.375,0.065,0.653,-1.301
up,12,1660,-44.813,14.688,68.375,0.006,0.679,-1.154
up,12,1680,-67.063,23.312,76.125,-0.205,0.737,-1.108
up,12,1700,-87.375,14.000,61.938,-0.255,0.723,-1.217
up,12,1720,-71.313,10.250,39.313,-0.187,0.698,-1.310
up,12,1740,-52.375,2.625,36.500,-0.147,0.752,-1.264
up,12,1760,-56.063,8.625,37.063,-0.229,0.732,-1.305
up,12,1780,-45.000,23.687,30.062,-0.196,0.666,-1.274
up,12,1800,-19.562,15.438,25.500,-0.066,0.663,-1.112
up,12,1820,-10.438,-1.375,24.062,-0.006,0.715,-0.998
up,12,1840,-15.688,-6.437,8.875,-0.023,0.773,-1.016
up,12,1860,-8.375,-11.750,-6.250,0.005,0.822,-1.007
up,12,1880,9.000,-29.875,-10.313,0.014,0.845,-1.028
up,12,1900,22.625,-32.250,-16.750,0.013,0.838,-1.013
up,12,1920,29.687,-32.063,-14.750,0.022,0.826,-0.993
up,12,1940,24.062,-17.812,-4.437,0.023,0.790,-0.949
up,12,1960,12.813,-11.250,9.125,-0.006,0.742,-0.920
up,12,1980,6.000,-9.500,15.938,-0.044,0.691,-0.939
up,12,2000,6.812,-7.812,14.313,-0.062,0.640,-0.950
up,13,1,5.562,-1.375,-2.563,-0.093,0.579,-0.892
up,13,20,3.750,1.250,0.437,-0.093,0.569,-0.887
up,13,40,1.125,3.625,1.062,-0.094,0.560,-0.883
up,13,60,3.625,1.562,-1.562,-0.092,0.551,-0.878
up,13,80,3.250,0.125,-3.375,-0.086,0.557,-0.870
up,13,100,1.437,0.312,-3.625,-0.084,0.569,-0.874
up,13,120,2.000,-2.313,-2.500,-0.090,0.580,-0.889
up,13,140,2.625,-5.125,-4.000,-0.090,0.584,-0.887
up,13,160,1.437,-9.625,-5.250,-0.095,0.600,-0.900
up,13,180,-0.062,-17.125,-4.500,-0.110,0.636,-0.945
up,13,200,-5.437,-25.125,-1.187,-0.145,0.692,-1.028
up,13,220,-8.438,-30.687,2.063,-0.217,0.747,-1.154
up,13,240,-5.250,-42.875,-2.000,-0.366,0.816,-1.304
up,13,260,0.500,-55.625,-17.687,-0.526,0.907,-1.496
up,13,280,7.750,-55.063,-29.187,-0.560,0.969,-1.591
up,13,300,16.375,-42.313,-25.937,-0.548,0.958,-1.604
up,13,320,23.312,-16.750,-18.562,-0.479,0.894,-1.559
up,13,340,36.063,6.250,-13.875,-0.374,0.796,-1.404
up,13,360,45.000,3.188,-11.938,-0.299,0.704,-1.269
up,13,380,39.938,-1.937,-9.250,-0.239,0.657,-1.200
up,13,400,30.500,-9.125,-5.375,-0.186,0.629,-1.145
up,13,420,31.625,-11.313,-5.250,-0.135,0.574,-1.089
up,13,440,32.875,-13.125,-7.687,-0.133,0.574,-1.017
up,13,460,24.375,-2.688,1.437,-0.070,0.577,-1.001
up,13,480,16.312,27.187,20.000,-0.091,0.561,-1.031
up,13,500,22.312,51.938,25.812,-0.181,0.549,-1.003
up,13,520,23.812,59.250,27.625,-0.087,0.604,-0.903
up,13,540,7.062,94.688,68.375,0.031,0.544,-0.883
up,13,560,10.750,124.688,95.625,-0.059,0.454,-0.750
up,13,580,40.063,100.563,50.188,-0.052,0.450,-0.574
up,13,600,63.313,69.563,1.625,0.103,0.486,-0.487
up,13,620,59.063,56.750,1.500,0.185,0.475,-0.501
up,13,640,62.250,53.813,17.937,0.196,0.418,-0.530
up,13,660,70.375,52.563,21.812,0.169,0.299,-0.460
up,13,680,56.000,49.563,14.375,0.023,0.185,-0.442
up,13,700,49.750,38.375,-4.000,0.032,0.136,-0.526
up,13,720,40.438,43.625,-4.000,0.017,0.102,-0.654
up,13,740,29.937,70.438,9.063,-0.082,-0.001,-0.800
up,13,760,35.438,81.688,2.563,-0.099,-0.082,-0.590
up,13,780,28.937,51.375,-48.938,0.036,-0.022,-0.440
up,13,800,15.813,29.375,-78.625,0.137,0.037,-0.660
up,13,820,14.625,16.000,-80.313,0.198,0.120,-0.686
up,13,840,8.563,-0.812,-72.625,0.230,0.205,-0.786
up,13,860,5.062,9.438,-55.125,0.151,0.222,-0.937
up,13,880,7.000,13.500,-45.813,0.131,0.221,-0.890
up,13,900,3.313,14.375,-35.938,0.152,0.199,-0.863
up,13,920,-3.938,19.937,-23.312,0.126,0.186,-0.905
up,13,940,-7.000,25.187,-13.750,0.116,0.159,-0.881
up,13,960,-4.375,10.625,-13.500,0.153,0.133,-0.813
up,13,980,-7.187,-3.563,-13.688,0.113,0.160,-0.906
up,13,1000,-6.000,-4.000,-10.438,0.069,0.169,-0.977
up,13,1020,-0.500,-12.500,-15.313,0.086,0.172,-0.905
up,13,1040,-2.250,-21.062,-21.812,0.102,0.206,-0.922
up,13,1060,-5.687,-15.563,-18.312,0.084,0.240,-0.991
up,13,1080,-5.187,-14.875,-14.750,0.106,0.271,-0.941
up,13,1100,-7.625,-17.000,-16.750,0.140,0.298,-0.898
up,13,1120,-11.875,-17.250,-18.000,0.157,0.318,-0.917
up,13,1140,-15.938,-12.500,-13.063,0.152,0.321,-0.913
up,13,1160,-16.937,-10.188,-10.063,0.156,0.327,-0.881
up,13,1180,-15.563,-8.063,-10.000,0.172,0.332,-0.822
up,13,1200,-20.812,-14.688,-5.625,0.188,0.317,-0.776
up,13,1220,-29.562,-12.375,8.375,0.146,0.312,-0.853
up,13,1240,-29.562,-0.062,20.750,0.091,0.308,-0.895
up,13,1260,-17.812,1.187,19.375,0.070,0.267,-0.852
up,13,1280,-2.938,-16.062,8.688,0.064,0.250,-0.788
up,13,1300,-3.500,-32.063,8.313,0.053,0.283,-0.791
up,13,1320,-13.625,-34.250,16.937,0.042,0.316,-0.810
up,13,1340,-22.500,-43.125,32.188,0.007,0.322,-0.858
up,13,1360,-22.125,-45.063,48.750,-0.021,0.282,-0.937
up,13,1380,-14.188,-28.562,46.125,-0.047,0.251,-0.941
up,13,1400,7.562,-28.125,22.562,-0.039,0.242,-0.854
up,13,1420,16.750,-42.563,-3.500,-0.015,0.252,-0.775
up,13,1440,15.563,-44.750,-24.187,-0.042,0.327,-0.815
up,13,1460,16.250,-39.438,-27.312,-0.039,0.391,-0.889
up,13,1480,11.063,-28.562,-6.062,0.010,0.362,-0.920
up,13,1500,5.375,-11.000,9.500,0.019,0.338,-0.848
up,13,1520,2.563,-5.562,6.062,-0.029,0.377,-0.777
up,13,1540,-1.500,-7.937,-3.688,-0.031,0.388,-0.784
up,13,1560,-9.750,-11.063,-2.938,0.057,0.290,-0.775
up,13,1580,-16.062,-18.500,10.500,0.064,0.266,-0.728
up,13,1600,-24.000,-21.187,19.562,-0.016,0.348,-0.727
up,13,1620,-35.000,-10.563,27.687,-0.056,0.431,-0.781
up,13,1640,-42.250,0.875,34.188,-0.029,0.408,-0.831
up,13,1660,-42.125,-4.062,35.938,-0.027,0.374,-0.839
up,13,1680,-54.125,-2.125,33.750,-0.020,0.378,-0.863
up,13,1700,-62.000,-5.437,25.062,-0.048,0.431,-0.931
up,13,1720,-46.188,-24.062,3.375,-0.047,0.481,-1.028
up,13,1740,-23.875,-34.688,-11.813,-0.042,0.500,-1.125
up,13,1760,-1.375,-38.000,-22.312,-0.004,0.516,-1.133
up,13,1780,-1.062,-39.625,-19.687,-0.056,0.581,-1.094
up,13,1800,-23.125,-28.812,-9.938,-0.057,0.604,-1.157
up,13,1820,-36.938,-9.250,3.438,-0.043,0.569,-1.190
up,13,1840,-35.688,-14.313,14.000,-0.063,0.579,-1.149
up,13,1860,-42.188,-19.750,25.312,-0.134,0.637,-1.182
up,13,1880,-54.688,-8.000,34.125,-0.228,0.691,-1.235
up,13,1900,-63.688,1.812,30.687,-0.279,0.715,-1.300
up,13,1920,-49.875,6.312,24.937,-0.212,0.701,-1.302
up,13,1940,-27.125,9.813,22.937,-0.169,0.724,-1.250
up,13,1960,-12.000,16.687,16.250,-0.177,0.719,-1.162
up,13,1980,-1.750,7.750,6.937,-0.193,0.723,-1.081
up,13,2000,-2.500,1.375,4.937,-0.165,0.718,-1.080
up,14,1,0.000,1.687,-0.750,-0.053,0.539,-0.897
up,14,20,0.937,0.937,-0.500,-0.053,0.540,-0.905
up,14,40,0.812,1.000,-0.812,-0.056,0.543,-0.903
up,14,60,1.812,-0.687,-1.250,-0.052,0.542,-0.908
up,14,80,2.625,-0.812,-1.437,-0.056,0.543,-0.910
up,14,100,2.313,-1.687,0.000,-0.058,0.547,-0.911
up,14,120,0.875,-1.437,0.750,-0.062,0.543,-0.921
up,14,140,1.937,-2.938,-0.812,-0.071,0.539,-0.927
up,14,160,3.375,-6.625,-2.750,-0.073,0.540,-0.933
up,14,180,2.250,-8.188,-2.625,-0.075,0.543,-0.938
up,14,200,0.875,-11.813,-2.375,-0.095,0.544,-0.967
up,14,220,3.125,-19.062,-7.125,-0.130,0.540,-1.008
up,14,240,4.062,-26.625,-12.938,-0.175,0.559,-1.052
up,14,260,1.812,-31.562,-15.938,-0.247,0.595,-1.148
up,14,280,5.750,-34.750,-20.250,-0.334,0.617,-1.292
up,14,300,21.687,-36.313,-30.687,-0.440,0.630,-1.396
up,14,320,40.813,-39.563,-45.438,-0.514,0.621,-1.448
up,14,340,63.375,-49.938,-60.813,-0.510,0.641,-1.467
up,14,360,68.313,-46.063,-64.000,-0.479,0.655,-1.458
up,14,380,60.625,-33.063,-54.125,-0.435,0.610,-1.452
up,14,400,53.313,-18.437,-40.313,-0.386,0.538,-1.437
up,14,420,57.313,-5.500,-32.438,-0.318,0.465,-1.368
up,14,440,66.125,-3.313,-36.688,-0.310,0.435,-1.252
up,14,460,63.063,-10.125,-63.813,-0.290,0.425,-1.196
up,14,480,50.313,-5.750,-55.000,-0.196,0.425,-1.180
up,14,500,37.563,7.250,-45.125,-0.149,0.480,-1.108
up,14,520,34.438,11.750,-36.313,-0.163,0.469,-1.052
up,14,540,50.125,12.313,-48.313,-0.150,0.462,-1.016
up,14,560,66.813,17.687,-53.938,-0.104,0.491,-0.992
up,14,580,69.938,34.313,-41.500,-0.051,0.436,-0.917
up,14,600,68.188,41.313,-33.688,-0.100,0.401,-0.815
up,14,620,64.000,32.813,-36.000,-0.128,0.408,-0.766
up,14,640,51.375,35.563,-22.937,-0.105,0.373,-0.814
up,14,660,41.125,47.563,-3.250,-0.093,0.267,-0.822
up,14,680,44.500,52.563,5.875,-0.130,0.202,-0.814
up,14,700,47.250,58.688,7.687,-0.193,0.179,-0.771
up,14,720,29.750,67.188,10.063,-0.197,0.145,-0.731
up,14,740,25.687,74.875,7.875,-0.197,0.055,-0.743
up,14,760,36.188,72.563,-4.062,-0.133,0.111,-0.667
up,14,780,31.250,68.375,-6.250,0.004,0.127,-0.616
up,14,800,23.812,68.875,0.312,0.030,0.055,-0.667
up,14,820,20.312,76.438,8.938,-0.001,0.006,-0.725
up,14,840,16.312,80.563,16.000,0.033,-0.029,-0.679
up,14,860,17.625,64.375,7.750,0.045,-0.088,-0.645
up,14,880,11.250,53.000,0.062,0.053,-0.167,-0.716
up,14,900,-1.562,58.750,5.875,0.074,-0.157,-0.716
up,14,920,-8.063,58.563,0.000,0.074,-0.103,-0.735
up,14,940,3.250,40.063,-15.625,0.058,-0.137,-0.796
up,14,960,3.125,29.625,-21.937,0.144,-0.099,-0.765
up,14,980,-6.187,32.438,-6.625,0.239,-0.088,-0.774
up,14,1000,-6.937,32.250,6.375,0.202,-0.116,-0.801
up,14,1020,-0.750,12.313,11.625,0.229,-0.096,-0.795
up,14,1040,0.000,6.125,25.312,0.254,-0.121,-0.794
up,14,1060,-4.062,3.750,30.750,0.214,-0.161,-0.775
up,14,1080,-10.000,-6.125,25.625,0.163,-0.175,-0.802
up,14,1100,-15.500,-9.688,16.437,0.103,-0.166,-0.857
up,14,1120,-21.062,-7.437,8.750,0.027,-0.138,-0.917
up,14,1140,-28.812,-1.625,-2.063,-0.017,-0.114,-0.963
up,14,1160,-32.875,-3.000,-15.438,0.042,-0.066,-0.920
up,14,1180,-35.125,-10.500,-22.812,0.128,-0.012,-0.863
up,14,1200,-46.938,-10.750,-21.375,0.142,0.038,-0.902
up,14,1220,-49.875,-3.750,-14.375,0.118,0.040,-0.956
up,14,1240,-39.875,-3.875,-13.563,0.113,0.085,-0.885
up,14,1260,-31.625,-10.000,-20.812,0.133,0.099,-0.853
up,14,1280,-29.187,-10.938,-25.812,0.142,0.104,-0.848
up,14,1300,-29.437,-11.375,-16.750,0.139,0.164,-0.797
up,14,1320,-32.563,-10.688,-4.937,0.143,0.224,-0.761
up,14,1340,-31.625,-9.688,7.750,0.123,0.302,-0.762
up,14,1360,-36.438,-10.750,19.250,0.099,0.291,-0.850
up,14,1380,-35.688,-4.250,36.000,0.125,0.163,-0.894
up,14,1400,-26.625,2.750,44.313,0.115,0.123,-0.846
up,14,1420,-15.750,-2.313,26.750,0.069,0.129,-0.808
up,14,1440,-3.938,-13.313,-5.187,0.052,0.139,-0.808
up,14,1460,2.000,-22.125,-25.250,0.085,0.140,-0.811
up,14,1480,1.000,-21.187,-22.875,0.093,0.148,-0.832
up,14,1500,-2.813,-21.250,-3.063,0.069,0.187,-0.841
up,14,1520,-6.000,-11.688,13.063,0.017,0.174,-0.885
up,14,1540,1.687,0.062,8.063,-0.009,0.167,-0.869
up,14,1560,14.063,-0.750,-1.750,0.045,0.183,-0.842
up,14,1580,21.750,-3.063,3.125,0.142,0.163,-0.791
up,14,1600,14.938,-6.062,14.250,0.140,0.168,-0.734
up,14,1620,-1.750,-15.938,16.500,0.097,0.190,-0.745
up,14,1640,-9.813,-31.937,21.062,0.085,0.201,-0.818
up,14,1660,-30.687,4.562,30.500,0.156,0.169,-0.860
up,14,1680,-39.250,15.438,30.250,0.142,0.093,-0.841
up,14,1700,-36.750,-26.312,15.688,0.043,0.119,-0.826
up,14,1720,-51.500,-63.250,-0.312,-0.047,0.228,-0.964
up,14,1740,-73.688,-33.188,-5.187,0.012,0.270,-1.095
up,14,1760,-73.250,-24.312,4.750,0.059,0.273,-1.048
up,14,1780,-77.125,-49.438,21.625,-0.015,0.350,-1.068
up,14,1800,-100.500,-50.375,31.875,-0.150,0.466,-1.217
up,14,1820,-121.313,-28.625,30.500,-0.259,0.552,-1.355
up,14,1840,-106.938,-5.875,25.312,-0.206,0.588,-1.416
up,14,1860,-72.750,-0.875,16.937,-0.192,0.653,-1.352
up,14,1880,-62.625,-9.563,10.125,-0.221,0.733,-1.335
up,14,1900,-69.563,-3.625,9.063,-0.203,0.767,-1.374
up,14,1920,-62.625,6.687,8.500,-0.139,0.756,-1.394
up,14,1940,-34.313,7.625,14.688,-0.073,0.737,-1.358
up,14,1960,-12.375,5.125,12.250,-0.094,0.727,-1.279
up,14,1980,-0.187,-1.687,5.312,-0.091,0.700,-1.194
up,14,2000,6.875,-11.250,6.125,-0.074,0.692,-1.092
up,15,1,-1.250,2.063,1.000,-0.015,0.488,-0.908
up,15,21,-1.437,0.437,0.312,-0.016,0.490,-0.915
up,15,40,-0.687,-0.500,-0.187,-0.014,0.494,-0.919
up,15,60,0.750,-0.562,-1.062,-0.023,0.497,-0.925
up,15,80,0.875,-1.937,-2.813,-0.032,0.504,-0.920
up,15,100,-0.812,-3.438,-4.562,-0.026,0.517,-0.941
up,15,120,-0.437,-2.563,-3.438,-0.021,0.526,-0.959
up,15,140,0.250,-3.438,-0.812,-0.021,0.537,-0.956
up,15,160,-0.312,-4.000,1.562,-0.027,0.539,-0.974
up,15,180,-0.437,-3.500,2.250,-0.032,0.543,-0.997
up,15,200,1.000,-7.437,0.687,-0.024,0.548,-1.001
up,15,220,3.875,-14.688,-0.562,-0.018,0.555,-1.005
up,15,240,4.562,-20.812,1.000,-0.033,0.583,-1.025
up,15,260,2.563,-22.000,4.312,-0.050,0.600,-1.062
up,15,280,6.562,-26.750,2.688,-0.083,0.583,-1.086
up,15,300,18.875,-39.000,-7.062,-0.135,0.577,-1.105
up,15,320,35.375,-54.438,-25.375,-0.200,0.589,-1.137
up,15,340,40.750,-63.125,-37.250,-0.224,0.634,-1.166
up,15,360,31.687,-61.688,-33.313,-0.253,0.665,-1.212
up,15,380,21.250,-56.875,-26.500,-0.306,0.664,-1.286
up,15,400,26.562,-49.750,-24.312,-0.323,0.618,-1.370
up,15,420,44.813,-36.250,-24.062,-0.325,0.581,-1.391
up,15,440,52.063,-26.062,-17.187,-0.340,0.552,-1.361
up,15,460,47.188,-11.688,-6.375,-0.350,0.489,-1.345
up,15,480,42.563,5.875,2.250,-0.304,0.393,-1.310
up,15,500,42.563,13.750,8.313,-0.255,0.345,-1.229
up,15,520,35.438,15.063,13.563,-0.274,0.311,-1.215
up,15,540,33.938,14.750,5.875,-0.281,0.267,-1.221
up,15,560,40.313,14.813,-3.625,-0.251,0.250,-1.170
up,15,580,41.313,23.437,-10.563,-0.210,0.270,-1.079
up,15,600,35.813,31.937,-19.437,-0.183,0.302,-0.984
up,15,620,35.063,27.250,-24.937,-0.129,0.351,-0.900
up,15,640,17.812,30.187,-4.875,-0.044,0.386,-0.841
up,15,660,-6.687,46.250,23.937,0.007,0.360,-0.818
up,15,680,-22.187,62.438,42.375,0.015,0.364,-0.755
up,15,700,-40.438,63.375,56.625,-0.042,0.402,-0.768
up,15,720,-63.688,76.625,86.938,-0.093,0.372,-0.904
up,15,740,-59.688,91.313,93.688,-0.152,0.278,-1.008
up,15,760,-13.375,84.500,49.375,-0.259,0.203,-0.994
up,15,780,30.937,65.250,-25.812,-0.208,0.291,-0.818
up,15,800,30.375,47.688,-54.875,-0.108,0.346,-0.762
up,15,820,30.812,40.625,-47.063,0.081,0.393,-0.702
up,15,840,46.563,34.875,-30.312,0.147,0.369,-0.666
up,15,860,56.250,32.313,-35.750,0.155,0.349,-0.555
up,15,880,43.750,28.312,-49.250,0.132,0.351,-0.523
up,15,900,32.875,19.937,-55.625,0.165,0.339,-0.661
up,15,920,36.188,27.187,-41.688,0.227,0.330,-0.765
up,15,940,41.625,39.750,-22.875,0.253,0.300,-0.673
up,15,960,33.938,38.750,2.688,0.265,0.223,-0.619
up,15,980,13.875,45.000,28.250,0.133,0.075,-0.759
up,15,1000,12.875,47.688,19.875,0.021,-0.014,-0.769
up,15,1020,18.375,28.500,-2.188,0.040,-0.013,-0.772
up,15,1040,11.438,21.500,-10.188,0.107,0.015,-0.816
up,15,1060,-1.375,31.750,2.625,0.118,0.029,-0.879
up,15,1080,-7.625,36.438,2.500,0.064,0.019,-0.919
up,15,1100,0.250,21.562,-20.875,0.069,0.034,-0.901
up,15,1120,5.875,4.000,-36.688,0.180,0.082,-0.879
up,15,1140,-1.875,5.375,-24.125,0.197,0.091,-0.917
up,15,1160,-4.187,3.688,-15.500,0.167,0.103,-0.883
up,15,1180,-6.062,-2.000,-13.188,0.174,0.108,-0.878
up,15,1200,-3.938,-4.500,-16.750,0.213,0.108,-0.817
up,15,1220,-10.688,-1.062,-14.063,0.227,0.116,-0.804
up,15,1240,-18.187,10.500,-11.563,0.210,0.092,-0.792
up,15,1260,-24.875,11.313,-21.437,0.199,0.097,-0.687
up,15,1280,-37.875,-1.937,-29.187,0.199,0.115,-0.649
up,15,1300,-50.625,-4.250,-26.750,0.192,0.148,-0.660
up,15,1320,-67.688,1.562,-15.125,0.160,0.191,-0.690
up,15,1340,-77.188,13.188,-3.250,0.157,0.220,-0.696
up,15,1360,-75.875,15.313,-4.812,0.155,0.231,-0.692
up,15,1380,-71.125,4.750,-16.750,0.143,0.242,-0.649
up,15,1400,-42.563,-19.750,-31.750,0.141,0.322,-0.630
up,15,1420,-22.062,-42.125,-33.313,0.116,0.449,-0.697
