gesture,rep,t_ms,gx,gy,gz
left,15,291,-61.500,60.188,-25.875
left,15,301,-71.375,76.438,-44.813
left,15,311,-72.750,86.375,-67.563
left,15,321,-65.250,95.625,-96.875
left,15,331,-45.875,106.000,-140.000
left,15,341,-24.812,109.313,-173.312
left,15,351,-1.000,107.063,-201.125
left,15,361,29.437,103.938,-227.875
left,15,371,55.688,106.438,-246.312
left,15,381,84.688,110.875,-265.250
left,15,391,113.375,111.813,-290.250
left,15,401,121.375,107.250,-312.687
left,15,411,115.813,99.375,-337.812
left,15,421,94.125,89.500,-368.375
left,15,431,70.375,85.938,-390.812
left,15,441,42.500,88.188,-420.875
left,15,451,24.687,90.938,-446.250
left,15,461,9.375,90.313,-468.062
left,15,471,-3.000,84.750,-488.500
left,15,481,-3.375,78.063,-500.562
left,15,491,1.625,69.875,-507.000
left,15,501,7.000,60.438,-506.750
left,15,511,10.063,55.750,-503.562
left,15,521,13.750,50.250,-497.750
left,15,531,16.500,35.750,-479.687
left,15,541,14.375,21.437,-454.312
left,15,551,9.563,13.375,-416.875
left,15,561,9.125,16.437,-389.437
left,15,571,15.688,19.937,-365.312
left,15,581,21.750,17.500,-337.687
left,15,591,20.125,20.125,-308.875
left,15,601,9.125,24.750,-285.625
left,15,611,-19.562,16.812,-290.687
left,15,621,-50.250,4.750,-312.937
left,15,631,-81.250,-0.312,-331.062
left,15,641,-107.063,2.625,-342.687
left,15,651,-110.500,4.812,-351.062
left,15,661,-100.688,6.625,-359.875
left,15,671,-79.125,8.125,-361.625
left,15,681,-61.563,2.063,-347.500
left,15,691,-43.750,-19.562,-310.625
left,15,701,-31.375,-43.125,-273.562
left,15,711,-21.000,-66.125,-237.687
left,15,721,-13.500,-90.688,-199.875
left,15,731,-12.000,-105.750,-172.312
left,15,741,-13.313,-113.625,-141.375
left,15,751,-16.562,-109.438,-94.813
left,15,761,-20.812,-96.125,-53.500
left,15,771,-27.875,-77.313,-13.438
left,15,781,-38.563,-49.375,26.500
left,15,791,-44.875,-26.187,46.188
left,15,801,-46.625,-0.812,57.438
left,15,811,-41.438,13.063,61.875
left,15,821,-32.375,18.625,68.563
left,15,831,-19.062,12.375,85.250
left,15,841,-10.438,-0.687,104.125
left,15,851,-5.937,-16.750,125.563
left,15,861,-7.187,-34.688,154.312
left,15,871,-12.625,-43.500,177.437
left,15,881,-20.250,-45.625,198.875
left,15,891,-29.875,-39.000,220.812
left,15,901,-35.063,-28.062,232.812
left,15,911,-35.938,-15.063,242.937
left,15,921,-30.375,-3.688,259.000
left,15,931,-19.812,-2.500,273.250
left,15,941,2.188,-7.312,287.625
left,15,951,24.562,-10.750,296.750
left,15,961,47.688,-11.250,305.625
left,15,971,74.188,-26.312,314.312
left,15,981,93.250,-57.750,320.250
left,15,991,112.688,-75.500,326.375
left,16,1,0.937,1.250,-1.000
left,16,11,1.125,0.125,-1.062
left,16,21,1.250,-1.062,-1.562
left,16,31,1.125,-1.625,-2.938
left,16,41,0.625,-1.250,-4.187
left,16,51,0.250,-0.187,-5.312
left,16,61,-0.187,1.437,-6.500
left,16,71,-0.187,2.625,-7.562
left,16,81,0.687,3.563,-8.625
left,16,91,4.187,3.750,-10.000
left,16,101,9.688,2.500,-11.125
left,16,111,16.500,0.062,-12.500
left,16,121,24.187,-4.250,-14.813
left,16,131,29.812,-8.000,-18.250
left,16,141,36.688,-10.688,-23.375
left,16,151,48.563,-10.438,-30.187
left,16,161,59.375,-7.750,-35.625
left,16,171,68.125,-2.625,-45.313
left,16,181,71.188,2.813,-60.063
left,16,191,73.375,9.750,-83.938
left,16,201,74.750,18.812,-123.125
left,16,211,75.375,22.125,-157.000
left,16,221,80.625,18.750,-191.562
left,16,231,95.625,4.625,-235.687
left,16,241,106.000,-12.063,-270.187
left,16,251,105.500,-28.875,-299.875
left,16,261,87.125,-42.250,-328.062
left,16,271,66.188,-43.625,-347.250
left,16,281,47.875,-39.063,-371.000
left,16,291,31.875,-33.125,-386.625
left,16,301,24.250,-32.125,-397.750
left,16,311,20.250,-36.250,-409.937
left,16,321,18.000,-42.313,-420.187
left,16,331,14.188,-48.438,-429.437
left,16,341,11.625,-53.813,-440.687
left,16,351,12.625,-57.188,-449.062
left,16,361,13.688,-62.000,-453.437
left,16,371,11.500,-70.813,-449.812
left,16,381,5.625,-76.875,-441.750
left,16,391,-1.687,-76.938,-432.500
left,16,401,-6.187,-66.250,-422.625
left,16,411,-5.500,-54.000,-414.937
left,16,421,-7.062,-43.938,-398.625
left,16,431,-14.813,-44.563,-381.500
left,16,441,-25.750,-44.500,-362.875
left,16,451,-36.688,-19.125,-332.812
left,16,461,-46.625,0.125,-314.187
left,16,471,-59.938,-3.063,-305.937
left,16,481,-74.563,-18.062,-297.000
left,16,491,-81.063,-22.875,-288.250
left,16,501,-82.500,-25.812,-278.312
left,16,511,-78.875,-30.125,-255.125
left,16,521,-73.750,-23.875,-228.562
left,16,531,-69.563,11.688,-199.875
left,16,541,-70.688,22.437,-186.937
left,16,551,-79.375,28.000,-182.687
left,16,561,-96.563,12.750,-188.062
left,16,571,-108.750,-4.375,-195.500
left,16,581,-112.563,-17.500,-191.687
left,16,591,-100.750,-31.250,-149.937
left,16,601,-81.625,-41.938,-90.000
left,16,611,-60.375,-45.188,-26.437
left,16,621,-40.125,-30.062,32.563
left,16,631,-33.500,-9.688,57.500
left,16,641,-34.688,6.812,66.438
left,16,651,-38.125,16.187,63.125
left,16,661,-34.688,16.812,54.500
left,16,671,-20.750,13.063,43.000
left,16,681,-6.875,8.688,38.938
left,16,691,4.000,4.000,42.313
left,16,701,9.125,-2.125,53.625
left,16,711,6.250,-5.625,62.750
left,16,721,-1.062,-5.750,70.000
left,16,731,-12.063,1.062,77.750
left,16,741,-20.062,9.813,84.125
left,16,751,-26.000,16.000,91.063
left,16,761,-29.687,15.250,101.063
left,16,771,-30.750,11.625,110.375
left,16,781,-31.875,11.750,123.563
left,16,791,-32.063,16.937,135.937
left,16,801,-28.562,24.187,151.625
left,16,811,-21.125,32.375,178.125
left,16,821,-17.250,37.250,203.375
left,16,831,-19.500,39.563,231.000
left,16,841,-31.562,31.812,268.687
left,16,851,-40.938,15.375,296.125
left,16,861,-40.875,7.375,311.375
left,16,871,-30.062,18.187,307.625
left,16,881,-22.812,24.875,297.437
left,16,891,-19.187,17.500,294.437
left,16,901,-14.188,0.062,301.687
left,16,911,-6.562,-7.500,307.625
left,16,921,6.312,-9.188,311.375
left,16,931,15.625,-10.875,314.187
left,16,941,21.687,-15.000,317.250
left,16,951,24.187,-20.000,322.187
left,16,961,21.937,-20.812,327.875
left,16,971,16.312,-17.937,332.187
left,16,981,6.562,-8.125,329.000
left,16,991,-3.438,10.750,317.125
left,17,0,2.563,-0.062,-5.812
left,17,10,0.500,-3.063,-4.125
left,17,21,-1.125,-2.938,-3.000
left,17,31,-0.875,0.500,-3.875
left,17,41,0.562,6.750,-5.687
left,17,51,1.812,10.938,-6.437
left,17,61,3.375,13.063,-6.437
left,17,71,5.500,12.125,-5.562
left,17,81,6.187,9.375,-4.062
left,17,91,5.500,6.812,-2.625
left,17,101,4.250,6.312,-2.188
left,17,111,4.625,8.438,-3.938
left,17,121,8.125,13.188,-8.875
left,17,131,18.375,17.562,-13.188
left,17,141,28.750,21.750,-15.875
left,17,151,40.563,26.187,-19.875
left,17,161,52.500,27.437,-30.625
left,17,171,71.063,23.562,-50.688
left,17,181,97.250,10.125,-78.938
left,17,191,107.750,-0.687,-92.563
left,17,201,100.813,0.437,-94.813
left,17,211,70.500,29.625,-88.938
left,17,221,40.750,71.188,-86.125
left,17,231,20.750,117.563,-90.500
left,17,241,20.250,166.437,-105.250
left,17,251,34.500,192.812,-117.250
left,17,261,58.625,212.937,-130.062
left,17,271,82.438,219.125,-146.062
left,17,281,113.125,213.250,-173.375
left,17,291,153.500,187.125,-218.937
left,17,301,174.687,157.625,-256.375
left,17,311,180.375,129.937,-290.250
left,17,321,170.187,105.875,-326.562
left,17,331,154.562,94.375,-354.187
left,17,341,137.562,85.000,-384.562
left,17,351,116.938,72.250,-425.437
left,17,361,101.313,60.813,-456.187
left,17,371,87.625,43.125,-488.125
left,17,381,71.188,24.437,-504.812
left,17,391,54.500,5.500,-509.687
left,17,401,30.250,-4.750,-499.312
left,17,411,13.875,5.750,-483.062
left,17,421,4.625,32.750,-466.875
left,17,431,4.812,83.250,-455.687
left,17,441,13.500,130.687,-457.187
left,17,451,26.437,171.937,-463.937
left,17,461,35.438,192.000,-464.437
left,17,471,29.500,179.937,-450.562
left,17,481,15.063,155.187,-429.687
left,17,491,-1.937,130.312,-406.875
left,17,501,-7.750,127.063,-388.937
left,17,511,-11.063,115.813,-388.500
left,17,521,-11.813,83.563,-419.312
left,17,531,-9.750,44.313,-457.375
left,17,541,-12.688,9.813,-465.187
left,17,551,-25.562,-10.313,-430.187
left,17,561,-43.688,-33.688,-377.062
left,17,571,-63.938,-61.438,-311.875
left,17,581,-74.438,-70.813,-268.812
left,17,591,-79.125,-68.188,-231.437
left,17,601,-74.375,-65.875,-185.187
left,17,611,-62.000,-71.500,-143.187
left,17,621,-47.875,-73.375,-83.188
left,17,631,-35.188,-58.000,-34.375
left,17,641,-30.437,-28.500,8.750
left,17,651,-28.000,12.313,48.438
left,17,661,-23.312,35.375,67.125
left,17,671,-13.313,45.438,75.938
left,17,681,2.438,43.313,81.125
left,17,691,10.625,33.125,87.188
left,17,701,10.563,16.500,97.750
left,17,711,1.250,-9.688,115.688
left,17,721,-7.000,-29.437,128.875
left,17,731,-10.938,-44.063,135.375
left,17,741,-9.063,-52.938,135.375
left,17,751,-5.500,-53.563,137.187
left,17,761,-1.062,-50.750,149.000
left,17,771,5.187,-49.625,164.000
left,17,781,15.750,-53.813,181.937
left,17,791,32.313,-72.438,208.312
left,17,801,45.375,-92.750,235.000
left,17,811,56.375,-99.563,262.000
left,17,821,65.625,-87.000,278.812
left,17,831,67.938,-76.625,274.437
left,17,841,66.125,-74.750,262.562
left,17,851,62.188,-75.313,250.437
left,17,861,63.375,-67.563,247.750
left,17,871,69.063,-49.938,252.812
left,17,881,76.375,-38.625,259.437
left,17,891,78.500,-33.813,265.312
left,17,901,73.125,-33.688,271.500
left,17,911,63.000,-33.563,275.687
left,17,921,50.500,-32.000,279.062
left,17,931,34.750,-29.625,282.250
left,17,941,24.187,-28.500,283.312
left,17,951,17.125,-29.000,283.187
left,17,961,11.438,-32.375,283.437
left,17,971,7.000,-36.188,283.687
left,17,981,3.438,-40.500,284.187
left,17,991,0.062,-48.563,286.875
left,18,1,27.500,-9.125,-6.625
left,18,11,26.000,-5.125,-5.625
left,18,21,24.187,-1.437,-4.750
left,18,31,21.000,1.687,-4.125
left,18,41,17.562,3.188,-3.688
left,18,51,13.813,4.375,-3.125
left,18,61,9.000,6.062,-1.625
left,18,71,5.375,6.812,1.062
left,18,81,2.125,6.875,5.062
left,18,91,0.125,8.438,8.313
left,18,101,0.500,13.000,7.312
left,18,111,1.375,21.687,3.813
left,18,121,2.438,28.312,1.687
left,18,131,4.812,32.500,0.437
left,18,141,10.625,33.313,-1.375
left,18,151,16.687,30.062,-4.937
left,18,161,24.500,22.937,-12.250
left,18,171,36.813,9.688,-26.937
left,18,181,45.563,-0.750,-41.750
left,18,191,50.313,-7.000,-57.313
left,18,201,47.500,-5.375,-73.063
left,18,211,36.375,3.000,-80.375
left,18,221,18.062,15.688,-85.875
left,18,231,-7.500,38.063,-97.375
left,18,241,-22.250,64.000,-112.688
left,18,251,-25.187,105.250,-139.437
left,18,261,-14.438,138.187,-166.437
left,18,271,3.063,163.437,-196.000
left,18,281,28.562,179.312,-232.187
left,18,291,50.938,182.375,-258.625
left,18,301,73.250,181.125,-282.937
left,18,311,96.313,176.562,-311.625
left,18,321,108.250,172.000,-334.000
left,18,331,112.813,166.875,-354.250
left,18,341,108.813,157.750,-373.312
left,18,351,105.000,144.750,-382.875
left,18,361,105.313,119.188,-386.750
left,18,371,107.375,98.688,-384.812
left,18,381,107.375,87.750,-383.500
left,18,391,104.188,89.188,-389.062
left,18,401,97.188,94.813,-398.937
left,18,411,85.563,95.500,-407.250
left,18,421,60.625,83.313,-409.500
left,18,431,32.438,69.000,-406.312
left,18,441,3.125,60.313,-400.125
left,18,451,-25.375,65.063,-390.500
left,18,461,-36.313,82.063,-384.000
left,18,471,-39.563,104.000,-381.812
left,18,481,-38.313,132.500,-394.500
left,18,491,-31.000,164.250,-385.437
left,18,501,-31.125,190.187,-342.062
left,18,511,-44.688,172.562,-325.812
left,18,521,-59.313,128.500,-336.312
left,18,531,-69.375,81.688,-349.562
left,18,541,-70.313,70.063,-348.250
left,18,551,-66.125,65.625,-344.187
left,18,561,-60.813,38.875,-330.625
left,18,571,-58.875,6.937,-303.562
left,18,581,-57.625,-15.000,-270.187
left,18,591,-50.875,-12.938,-236.375
left,18,601,-42.063,1.937,-216.875
left,18,611,-34.000,11.625,-190.750
left,18,621,-27.000,6.750,-158.437
left,18,631,-26.062,-4.562,-115.250
left,18,641,-32.625,-18.375,-57.500
left,18,651,-39.750,-18.125,-16.875
left,18,661,-42.875,-2.688,13.500
left,18,671,-40.125,24.937,36.813
left,18,681,-36.000,36.125,43.813
left,18,691,-29.437,30.125,50.063
left,18,701,-22.437,13.000,79.500
left,18,711,-21.812,1.937,109.063
left,18,721,-24.625,-6.250,122.563
left,18,731,-32.063,-13.750,116.375
left,18,741,-40.875,-18.125,108.313
left,18,751,-48.938,-23.125,101.625
left,18,761,-46.313,-26.625,97.313
left,18,771,-35.250,-29.437,97.938
left,18,781,-16.875,-33.750,112.688
left,18,791,-3.625,-39.813,132.125
left,18,801,7.000,-48.063,151.187
left,18,811,17.687,-58.813,169.625
left,18,821,26.062,-67.125,180.437
left,18,831,35.375,-74.938,188.187
left,18,841,47.125,-81.750,193.375
left,18,851,56.250,-84.000,195.750
left,18,861,68.250,-84.750,200.437
left,18,871,76.063,-85.563,206.437
left,18,881,79.500,-87.813,212.187
left,18,891,78.563,-91.438,216.250
left,18,901,77.375,-91.563,217.000
left,18,911,77.063,-86.875,216.187
left,18,921,75.688,-75.625,213.187
left,18,931,73.375,-66.813,210.625
left,18,941,70.500,-62.563,208.937
left,18,951,67.000,-62.938,208.125
left,18,961,65.125,-62.375,207.750
left,18,971,63.063,-58.375,206.187
left,18,981,58.188,-52.188,203.312
left,18,991,51.250,-49.563,198.812
left,19,0,-21.875,5.250,21.812
left,19,10,-23.437,3.813,20.500
left,19,21,-24.250,2.063,19.562
left,19,31,-23.625,-0.312,18.312
left,19,41,-21.375,-2.063,16.625
left,19,51,-18.375,-3.375,14.688
left,19,61,-14.688,-4.687,13.313
left,19,71,-11.938,-5.562,12.875
left,19,81,-9.375,-5.625,11.188
left,19,91,-6.000,-4.187,8.375
left,19,101,-3.688,-1.625,5.500
left,19,111,-2.000,2.375,3.188
left,19,121,-0.687,5.562,1.687
left,19,131,1.750,8.250,-0.125
left,19,141,6.250,10.125,-3.438
left,19,151,10.125,10.125,-6.875
left,19,161,13.875,9.188,-10.438
left,19,171,17.875,7.187,-14.063
left,19,181,20.062,6.062,-16.000
left,19,191,22.312,7.312,-18.375
left,19,201,28.625,13.688,-24.250
left,19,211,36.313,20.562,-31.312
left,19,221,46.688,26.625,-41.938
left,19,231,55.000,27.437,-52.063
left,19,241,62.938,23.937,-63.500
left,19,251,68.563,13.250,-77.875
left,19,261,64.313,2.750,-87.125
left,19,271,51.063,-2.063,-94.313
left,19,281,30.875,9.438,-103.688
left,19,291,21.250,33.313,-114.000
left,19,301,21.625,65.688,-126.688
left,19,311,35.250,110.125,-144.187
left,19,321,52.438,144.750,-159.562
left,19,331,69.625,182.750,-182.562
left,19,341,84.375,202.812,-202.750
left,19,351,90.250,209.437,-218.687
left,19,361,96.188,201.125,-230.562
left,19,371,101.688,187.625,-240.312
left,19,381,105.875,173.687,-255.187
left,19,391,104.938,157.812,-277.312
left,19,401,97.625,145.000,-291.250
left,19,411,84.813,131.812,-299.062
left,19,421,63.250,116.625,-304.062
left,19,431,44.125,106.938,-309.312
left,19,441,25.875,99.563,-333.812
left,19,451,6.312,91.625,-331.000
left,19,461,-5.437,85.750,-340.000
left,19,471,-14.188,79.938,-343.812
left,19,481,-17.375,77.313,-338.875
left,19,491,-19.062,77.813,-326.812
left,19,501,-21.812,82.188,-305.250
left,19,511,-23.937,85.375,-287.875
left,19,521,-23.375,86.563,-274.000
left,19,531,-16.750,92.000,-273.375
left,19,541,-5.750,102.063,-261.687
left,19,551,0.812,113.313,-224.125
left,19,561,-0.562,116.375,-189.437
left,19,571,-1.687,110.188,-202.750
left,19,581,-0.875,102.688,-239.562
left,19,591,-0.187,99.000,-256.062
left,19,601,-0.937,87.375,-257.750
left,19,611,-9.438,56.938,-244.250
left,19,621,-24.312,32.125,-222.375
left,19,631,-42.750,17.500,-196.187
left,19,641,-65.688,11.750,-168.812
left,19,651,-83.938,12.188,-155.062
left,19,661,-99.438,16.312,-147.875
left,19,671,-105.750,27.250,-144.500
left,19,681,-98.000,38.938,-143.187
left,19,691,-82.313,49.875,-142.062
left,19,701,-58.688,58.125,-139.437
left,19,711,-43.063,59.438,-133.750
left,19,721,-33.188,57.750,-120.563
left,19,731,-31.437,56.500,-107.313
left,19,741,-32.250,55.438,-93.375
left,19,751,-35.000,50.813,-75.500
left,19,761,-37.750,41.000,-61.750
left,19,771,-38.750,26.687,-48.000
left,19,781,-36.500,14.875,-26.812
left,19,791,-33.500,14.063,-14.438
left,19,801,-30.312,14.688,-9.813
left,19,811,-27.062,12.688,-4.562
left,19,821,-25.312,10.688,5.062
left,19,831,-23.375,9.813,21.250
left,19,841,-20.437,9.063,33.000
left,19,851,-15.313,6.312,41.063
left,19,861,-6.500,-2.438,47.063
left,19,871,1.312,-13.125,51.313
left,19,881,10.125,-24.000,55.250
left,19,891,22.500,-35.125,58.375
left,19,901,31.312,-42.750,59.875
left,19,911,37.375,-50.000,61.563
left,19,921,41.188,-58.313,64.563
left,19,931,41.938,-63.688,68.188
left,19,941,41.250,-67.813,74.125
left,19,951,39.688,-71.375,79.563
left,19,961,40.000,-73.000,85.750
left,19,971,44.000,-73.625,94.563
left,19,981,50.063,-72.750,102.313
left,19,991,58.375,-70.438,109.750
left,20,1,12.375,-1.812,-5.687
left,20,10,13.875,-4.000,-5.500
left,20,21,13.625,-4.312,-4.687
left,20,31,12.125,-2.500,-4.375
left,20,41,9.688,0.250,-4.062
left,20,51,6.062,3.813,-2.938
left,20,61,3.625,6.125,-2.000
left,20,71,2.375,7.625,-1.812
left,20,81,2.625,8.188,-2.625
left,20,91,3.938,7.437,-3.813
left,20,101,6.187,5.312,-5.687
left,20,111,8.313,2.813,-6.937
left,20,121,10.250,-0.062,-7.625
left,20,131,11.875,-3.063,-8.313
left,20,141,13.313,-3.688,-9.563
left,20,151,15.938,-2.625,-12.188
left,20,161,19.812,0.000,-18.250
left,20,171,21.812,1.875,-25.375
left,20,181,23.250,3.125,-33.875
left,20,191,25.062,4.500,-45.188
left,20,201,26.250,5.687,-54.188
left,20,211,26.000,7.375,-66.625
left,20,221,23.125,11.063,-78.625
left,20,231,19.062,16.125,-91.688
left,20,241,12.938,25.000,-108.000
left,20,251,7.750,34.063,-121.188
left,20,261,2.125,44.313,-135.500
left,20,271,-5.000,58.688,-155.250
left,20,281,-10.188,70.500,-170.750
left,20,291,-13.563,80.625,-185.812
left,20,301,-12.625,88.250,-206.375
left,20,311,-8.500,90.875,-223.687
left,20,321,-4.625,92.438,-239.375
left,20,331,-4.187,94.438,-253.750
left,20,341,-9.125,97.000,-260.187
left,20,351,-20.562,104.500,-264.000
left,20,361,-28.937,115.063,-267.625
left,20,371,-33.313,127.000,-272.875
left,20,381,-34.313,138.750,-278.937
left,20,391,-31.500,144.437,-282.562
left,20,401,-24.312,147.375,-285.937
left,20,411,-11.563,146.562,-290.375
left,20,421,-2.063,141.937,-294.187
left,20,431,4.875,134.937,-298.750
left,20,441,8.688,126.063,-304.875
left,20,451,6.875,120.750,-308.687
left,20,461,0.875,117.375,-308.937
left,20,471,-11.375,115.188,-304.812
left,20,481,-23.062,117.688,-298.562
left,20,491,-36.375,138.875,-302.875
left,20,501,-36.875,171.125,-296.937
left,20,511,-38.250,187.562,-256.937
left,20,521,-52.938,153.375,-208.312
left,20,531,-65.375,104.813,-205.437
left,20,541,-75.875,69.938,-218.187
left,20,551,-91.313,49.438,-223.500
left,20,561,-100.625,42.125,-211.437
left,20,571,-102.500,39.625,-188.125
left,20,581,-95.688,40.750,-155.375
left,20,591,-86.688,43.188,-136.250
left,20,601,-73.563,44.938,-127.750
left,20,611,-61.125,42.438,-130.187
left,20,621,-48.063,35.250,-132.062
left,20,631,-34.438,23.500,-125.813
left,20,641,-25.875,17.187,-117.125
left,20,651,-18.625,17.750,-109.313
left,20,661,-11.375,30.250,-101.063
left,20,671,-7.562,46.188,-95.125
left,20,681,-6.125,60.563,-90.813
left,20,691,-6.937,69.563,-88.063
left,20,701,-8.563,70.125,-86.688
left,20,711,-10.875,65.750,-78.750
left,20,721,-15.625,57.375,-62.875
left,20,731,-19.062,50.250,-47.000
left,20,741,-20.812,38.250,-43.125
left,20,751,-19.312,26.750,-50.375
left,20,761,-15.938,15.188,-55.813
left,20,771,-12.125,1.812,-50.625
left,20,781,-9.938,-6.812,-37.750
left,20,791,-8.063,-12.688,-21.625
left,20,801,-5.750,-17.375,-1.250
left,20,811,-3.313,-20.062,13.063
left,20,821,0.750,-22.625,24.062
left,20,831,8.000,-26.500,33.625
left,20,841,15.188,-30.312,39.813
left,20,851,25.875,-35.750,47.125
left,20,861,35.563,-40.625,52.875
left,20,871,45.188,-45.563,59.313
left,20,881,54.750,-51.000,69.875
left,20,891,58.813,-53.750,80.938
left,20,901,59.813,-54.438,93.063
left,20,911,58.750,-52.438,107.250
left,20,921,58.563,-49.625,116.563
left,20,931,60.688,-47.188,123.625
left,20,941,67.438,-46.188,129.062
left,20,951,75.375,-47.313,131.375
left,20,961,84.063,-49.500,133.875
left,20,971,94.125,-53.500,137.250
left,20,981,99.625,-58.000,142.000
left,20,991,101.438,-63.688,149.625
left,21,1,1.812,1.562,2.813
left,21,11,-0.375,0.812,3.188
left,21,21,-1.812,0.000,3.625
left,21,31,-2.500,0.125,2.875
left,21,41,-2.250,1.937,-0.187
left,21,51,-1.687,3.438,-2.563
left,21,61,-1.500,4.062,-3.750
left,21,71,-1.375,4.000,-4.250
left,21,81,-0.937,4.000,-4.812
left,21,91,-0.625,3.750,-5.687
left,21,101,-0.937,2.750,-6.500
left,21,111,-1.625,1.937,-6.500
left,21,121,-2.438,1.625,-5.937
left,21,131,-2.750,1.875,-6.000
left,21,141,-2.563,2.000,-7.312
left,21,151,-1.500,1.750,-10.438
left,21,161,-0.062,1.312,-12.438
left,21,171,1.437,0.625,-13.125
left,21,181,3.625,-0.625,-12.625
left,21,191,6.187,-1.750,-11.563
left,21,201,8.500,-2.563,-10.438
left,21,211,9.688,-1.812,-10.500
left,21,221,10.750,0.375,-12.063
left,21,231,13.563,4.437,-13.750
left,21,241,19.375,7.375,-13.250
left,21,251,24.187,8.375,-10.750
left,21,261,27.000,7.500,-7.812
left,21,271,27.375,7.687,-10.375
left,21,281,26.875,10.000,-19.000
left,21,291,21.437,14.625,-36.438
left,21,301,10.313,18.750,-54.188
left,21,311,-6.125,25.750,-73.688
left,21,321,-23.875,47.125,-97.438
left,21,331,-27.125,72.813,-115.125
left,21,341,-20.812,95.500,-132.625
left,21,351,-4.312,110.500,-159.187
left,21,361,15.813,114.813,-189.125
left,21,371,47.500,116.750,-235.250
left,21,381,71.438,115.438,-272.687
left,21,391,88.688,109.750,-307.125
left,21,401,96.563,95.875,-342.937
left,21,411,91.813,81.938,-362.500
left,21,421,79.813,70.375,-373.937
left,21,431,60.563,65.563,-385.375
left,21,441,45.500,69.125,-397.750
left,21,451,33.188,76.563,-411.937
left,21,461,27.187,87.000,-425.125
left,21,471,30.562,92.063,-425.625
left,21,481,36.125,94.188,-413.312
left,21,491,36.000,100.500,-402.562
left,21,501,32.438,115.438,-397.125
left,21,511,22.937,138.875,-388.937
left,21,521,7.750,158.687,-386.937
left,21,531,-5.812,185.750,-382.000
left,21,541,-25.062,214.375,-332.750
left,21,551,-50.188,201.187,-291.125
left,21,561,-66.875,155.437,-283.937
left,21,571,-69.313,101.563,-295.125
left,21,581,-69.375,81.438,-288.687
left,21,591,-72.000,73.688,-260.812
left,21,601,-73.125,72.750,-232.250
left,21,611,-71.313,71.125,-200.375
left,21,621,-71.438,57.188,-159.937
left,21,631,-74.750,40.625,-135.625
left,21,641,-78.875,27.437,-124.375
left,21,651,-77.500,16.687,-124.438
left,21,661,-67.563,7.250,-124.875
left,21,671,-51.313,-5.000,-120.000
left,21,681,-27.375,-18.500,-109.750
left,21,691,-11.063,-16.187,-95.938
left,21,701,-2.375,-0.312,-74.750
left,21,711,-3.313,16.312,-47.625
left,21,721,-10.125,14.000,-30.812
left,21,731,-16.125,-0.875,-13.688
left,21,741,-14.375,-12.125,0.062
left,21,751,-7.812,-19.062,16.312
left,21,761,1.500,-22.812,39.875
left,21,771,6.062,-24.375,56.688
left,21,781,8.313,-26.875,67.500
left,21,791,11.375,-33.625,73.875
left,21,801,15.188,-41.375,78.250
left,21,811,19.875,-49.125,84.938
left,21,821,26.875,-55.938,94.438
left,21,831,32.063,-59.000,101.250
left,21,841,35.500,-61.625,109.938
left,21,851,37.250,-66.000,118.313
left,21,861,37.813,-70.438,128.250
left,21,871,39.313,-75.125,141.875
left,21,881,42.875,-76.688,152.562
left,21,891,48.250,-76.875,161.875
left,21,901,55.250,-78.313,168.062
left,21,911,61.813,-79.875,166.937
left,21,921,70.313,-79.938,163.437
left,21,931,82.500,-79.813,162.125
left,21,941,92.500,-81.688,164.750
left,21,951,103.625,-85.500,168.562
left,21,961,118.000,-93.125,173.687
left,21,971,125.625,-101.000,178.687
left,21,981,124.625,-109.563,188.625
left,21,991,113.875,-111.188,199.875
left,22,1,1.375,4.000,-2.813
left,22,10,1.687,3.188,-2.813
left,22,21,1.937,2.313,-3.063
left,22,31,2.063,1.812,-3.875
left,22,41,2.500,1.625,-4.750
left,22,51,4.000,1.812,-5.250
left,22,61,5.250,2.063,-5.375
left,22,71,5.812,2.438,-5.375
left,22,81,5.062,3.188,-5.437
left,22,91,3.438,4.375,-5.750
left,22,101,0.937,6.687,-6.750
left,22,111,-0.437,9.063,-8.438
left,22,121,-0.375,11.875,-11.500
left,22,131,2.375,16.875,-18.375
left,22,141,7.750,22.000,-27.062
left,22,151,17.000,26.375,-37.625
left,22,161,34.125,28.250,-50.250
left,22,171,48.875,27.250,-57.125
left,22,181,58.000,26.437,-60.563
left,22,191,58.313,30.562,-65.500
left,22,201,53.750,40.188,-75.438
left,22,211,48.563,53.813,-95.688
left,22,221,42.125,72.063,-113.500
left,22,231,37.875,85.875,-129.562
left,22,241,34.938,100.063,-146.187
left,22,251,34.500,107.375,-156.687
left,22,261,34.938,111.875,-166.000
left,22,271,37.500,116.938,-179.062
left,22,281,43.188,121.875,-191.375
left,22,291,53.250,126.438,-202.437
left,22,301,68.750,129.062,-207.812
left,22,311,77.000,127.875,-203.750
left,22,321,78.063,124.813,-196.562
left,22,331,71.438,121.250,-191.187
left,22,341,64.313,120.125,-194.000
left,22,351,58.750,119.188,-206.312
left,22,361,58.875,115.250,-220.312
left,22,371,61.813,107.188,-235.000
left,22,381,65.438,94.500,-250.375
left,22,391,65.438,83.938,-258.500
left,22,401,62.125,72.938,-263.750
left,22,411,54.375,58.813,-268.125
left,22,421,44.375,49.250,-269.312
left,22,431,29.687,44.313,-268.437
left,22,441,8.188,46.625,-267.437
left,22,451,-6.875,52.500,-266.812
