gesture,rep,t_ms,gx,gy,gz
up,15,271,54.063,-84.063,34.750
up,15,281,48.313,-108.500,42.125
up,15,291,31.812,-115.625,45.188
up,15,301,27.562,-113.875,43.938
up,15,311,27.812,-110.750,39.500
up,15,321,18.062,-106.750,28.687
up,15,331,4.875,-105.875,18.000
up,15,341,4.250,-112.500,10.000
up,15,351,26.000,-135.625,8.188
up,15,361,47.688,-155.750,11.188
up,15,371,62.188,-165.375,12.938
up,15,381,67.125,-160.125,11.813
up,15,391,61.625,-147.187,10.563
up,15,401,49.313,-127.813,11.938
up,15,411,38.438,-114.563,15.438
up,15,421,28.125,-104.375,18.312
up,15,431,22.250,-94.250,17.687
up,15,441,24.875,-87.313,13.438
up,15,451,27.125,-78.938,7.500
up,15,461,24.625,-64.313,1.875
up,15,471,22.437,-50.500,1.312
up,15,481,23.062,-36.250,4.562
up,15,491,26.687,-20.250,12.563
up,15,501,29.062,-11.563,20.062
up,15,511,28.937,-7.812,27.937
up,15,521,24.000,-7.625,31.937
up,15,531,19.812,-6.687,31.687
up,15,541,19.312,0.312,21.875
up,15,551,20.812,13.000,7.250
up,15,561,20.562,30.687,-7.687
up,15,571,18.375,50.250,-17.250
up,15,581,18.125,55.313,-14.938
up,15,591,17.125,49.500,-5.812
up,15,601,9.125,32.813,9.750
up,15,611,-0.187,17.625,21.000
up,15,621,-6.062,4.937,27.500
up,15,631,-6.125,-2.125,25.562
up,15,641,-3.313,2.250,16.000
up,15,651,-1.812,18.437,-0.062
up,15,661,-1.750,34.438,-10.500
up,15,671,1.062,47.813,-15.125
up,15,681,8.625,56.063,-12.250
up,15,691,11.250,52.000,-7.312
up,15,701,6.625,39.375,-4.937
up,15,711,-6.437,23.187,-9.375
up,15,721,-16.875,18.625,-18.750
up,15,731,-22.312,23.562,-31.125
up,15,741,-20.062,40.125,-46.313
up,15,751,-16.812,57.188,-54.375
up,15,761,-17.562,74.063,-55.125
up,15,771,-22.437,88.438,-48.188
up,15,781,-27.187,90.063,-38.688
up,15,791,-38.625,88.250,-29.937
up,15,801,-50.938,93.750,-29.375
up,15,811,-59.500,106.813,-30.750
up,15,821,-62.438,127.125,-26.625
up,15,831,-65.938,141.437,-22.687
up,15,841,-79.688,148.250,-26.437
up,15,851,-102.813,154.625,-40.563
up,15,861,-115.000,137.812,-52.938
up,15,871,-114.313,88.625,-58.063
up,15,881,-102.375,32.250,-54.625
up,15,891,-104.938,21.500,-48.938
up,15,901,-112.813,42.813,-42.250
up,15,911,-98.625,70.688,-38.750
up,15,921,-67.313,83.000,-35.813
up,15,931,-21.687,74.625,-35.188
up,15,941,-0.125,83.188,-40.938
up,15,951,-0.562,100.063,-48.250
up,15,961,-4.812,93.438,-52.063
up,15,971,0.250,57.688,-52.250
up,15,981,2.188,13.875,-53.375
up,15,991,-9.938,-19.937,-53.813
up,16,1,-4.875,1.437,-6.187
up,16,10,-3.125,2.500,-6.562
up,16,21,-4.125,3.938,-6.250
up,16,31,-8.000,5.062,-5.125
up,16,41,-9.000,4.750,-3.813
up,16,51,-6.812,4.500,-2.500
up,16,61,-3.938,6.375,-1.500
up,16,71,-3.688,9.500,-1.000
up,16,81,-3.250,13.875,0.250
up,16,91,1.375,21.375,1.875
up,16,101,9.938,29.937,4.187
up,16,111,23.875,45.063,9.188
up,16,121,36.313,58.500,15.688
up,16,131,51.125,66.375,24.125
up,16,141,76.563,62.313,34.375
up,16,151,97.188,53.438,40.500
up,16,161,102.938,43.563,44.938
up,16,171,86.625,23.375,52.688
up,16,181,73.688,-3.750,65.188
up,16,191,74.813,-37.875,84.688
up,16,201,88.000,-79.688,110.813
up,16,211,88.188,-103.000,123.625
up,16,221,66.438,-116.375,125.813
up,16,231,42.813,-118.250,120.063
up,16,241,21.187,-113.375,112.063
up,16,251,0.750,-96.313,102.625
up,16,261,-3.688,-82.313,96.375
up,16,271,6.437,-80.875,92.375
up,16,281,30.062,-96.250,92.000
up,16,291,46.438,-106.625,94.375
up,16,301,58.188,-105.063,95.875
up,16,311,70.750,-91.625,91.688
up,16,321,74.625,-80.313,81.875
up,16,331,60.938,-68.875,62.750
up,16,341,19.500,-60.875,45.688
up,16,351,-15.000,-55.625,32.000
up,16,361,-40.063,-59.375,26.062
up,16,371,-42.125,-73.313,31.062
up,16,381,-30.000,-93.188,40.875
up,16,391,-4.875,-115.000,52.563
up,16,401,12.250,-127.188,57.563
up,16,411,20.437,-135.062,58.188
up,16,421,20.312,-135.562,53.313
up,16,431,12.813,-126.125,45.813
up,16,441,-0.625,-109.813,37.688
up,16,451,-13.438,-86.375,31.687
up,16,461,-12.063,-71.313,32.188
up,16,471,-2.375,-61.438,35.375
up,16,481,2.688,-58.813,35.000
up,16,491,1.375,-57.438,30.750
up,16,501,-4.937,-51.688,23.312
up,16,511,-7.687,-40.688,19.375
up,16,521,-6.312,-24.687,18.750
up,16,531,-0.625,-2.625,21.375
up,16,541,4.812,12.125,23.625
up,16,551,8.500,21.187,24.437
up,16,561,9.063,25.125,22.312
up,16,571,7.875,26.750,18.000
up,16,581,6.625,27.812,9.313
up,16,591,6.750,30.937,0.000
up,16,601,7.625,38.625,-9.375
up,16,611,8.688,47.563,-18.437
up,16,621,10.875,50.938,-23.312
up,16,631,14.563,52.250,-26.625
up,16,641,16.687,52.625,-30.437
up,16,651,12.250,51.563,-34.625
up,16,661,2.313,48.750,-40.188
up,16,671,-12.625,45.000,-48.625
up,16,681,-19.812,45.188,-55.625
up,16,691,-16.875,49.125,-61.188
up,16,701,-3.875,56.188,-64.875
up,16,711,4.125,61.063,-66.125
up,16,721,5.062,65.750,-68.250
up,16,731,1.312,68.813,-70.563
up,16,741,-2.813,70.813,-72.250
up,16,751,-6.812,73.750,-73.063
up,16,761,-7.750,79.875,-73.625
up,16,771,-4.937,90.750,-75.250
up,16,781,3.625,105.313,-78.500
up,16,791,11.125,112.875,-80.563
up,16,801,15.563,118.938,-81.813
up,16,811,10.813,115.750,-84.688
up,16,821,1.375,101.313,-89.563
up,16,831,-11.688,87.938,-96.625
up,16,841,-35.063,91.125,-100.313
up,16,851,-57.625,103.563,-99.063
up,16,861,-89.938,97.188,-97.500
up,16,871,-114.813,56.625,-100.125
up,16,881,-125.875,13.688,-102.500
up,16,891,-121.000,4.750,-98.125
up,16,901,-104.750,30.437,-89.063
up,16,911,-79.813,56.313,-80.188
up,16,921,-53.125,67.000,-75.813
up,16,931,-45.375,69.188,-76.188
up,16,941,-45.000,68.250,-74.500
up,16,951,-37.375,47.813,-68.375
up,16,961,-21.687,34.938,-67.125
up,16,971,-12.500,41.188,-72.438
up,16,981,-21.062,41.375,-76.500
up,16,991,-32.875,17.437,-76.375
up,17,1,-0.437,-0.625,-1.437
up,17,11,-2.438,0.000,-2.313
up,17,21,-2.375,0.812,-3.188
up,17,31,-0.250,2.000,-4.125
up,17,41,3.813,2.750,-4.875
up,17,51,6.375,3.125,-5.375
up,17,61,6.875,2.625,-4.437
up,17,71,5.562,1.875,-2.688
up,17,81,4.250,1.125,-1.125
up,17,91,3.250,0.812,-0.187
up,17,101,2.250,0.625,-0.437
up,17,111,1.187,0.125,-1.250
up,17,121,0.062,-1.312,-2.063
up,17,131,-0.125,-2.563,-1.937
up,17,141,0.875,-3.188,-0.625
up,17,151,2.500,-3.188,2.000
up,17,161,4.562,-2.813,3.875
up,17,171,9.938,-1.687,5.625
up,17,181,18.187,-0.062,7.625
up,17,191,29.187,1.687,10.125
up,17,201,39.938,1.562,13.250
up,17,211,43.563,-1.500,15.875
up,17,221,46.938,-6.000,18.937
up,17,231,55.250,-9.500,22.625
up,17,241,65.688,-9.000,24.812
up,17,251,76.938,-7.000,26.187
up,17,261,88.875,-6.000,27.812
up,17,271,97.125,-8.125,31.062
up,17,281,105.563,-13.188,36.875
up,17,291,112.125,-16.812,41.250
up,17,301,110.875,-18.500,44.500
up,17,311,104.250,-18.062,47.500
up,17,321,102.813,-18.437,50.625
up,17,331,109.188,-23.687,54.938
up,17,341,123.313,-35.938,60.750
up,17,351,130.687,-46.313,64.375
up,17,361,128.500,-56.063,66.438
up,17,371,111.000,-67.500,66.188
up,17,381,93.000,-74.938,65.250
up,17,391,80.188,-78.938,65.250
up,17,401,71.938,-76.813,66.750
up,17,411,63.750,-69.250,69.875
up,17,421,50.625,-61.188,75.750
up,17,431,43.250,-64.125,79.500
up,17,441,38.250,-75.688,80.125
up,17,451,31.500,-95.063,76.625
up,17,461,25.500,-110.125,73.313
up,17,471,19.125,-122.438,71.750
up,17,481,8.938,-128.750,72.000
up,17,491,-0.750,-125.375,72.375
up,17,501,-10.500,-117.688,71.000
up,17,511,-21.437,-107.563,66.125
up,17,521,-27.000,-100.438,63.813
up,17,531,-22.937,-94.625,67.375
up,17,541,2.375,-95.000,73.188
up,17,551,26.625,-94.813,77.000
up,17,561,38.313,-83.500,74.625
up,17,571,32.188,-68.313,68.063
up,17,581,23.250,-55.125,60.688
up,17,591,16.437,-43.125,54.438
up,17,601,13.125,-32.938,53.188
up,17,611,10.688,-22.375,54.938
up,17,621,9.938,-14.938,56.625
up,17,631,10.500,-13.188,53.500
up,17,641,10.063,-9.875,46.313
up,17,651,8.188,1.000,35.250
up,17,661,8.125,13.188,27.437
up,17,671,11.813,29.625,19.375
up,17,681,16.125,41.688,13.125
up,17,691,18.812,50.625,6.500
up,17,701,19.250,55.063,-1.250
up,17,711,18.125,53.938,-5.875
up,17,721,14.938,50.688,-8.250
up,17,731,8.750,46.313,-10.500
up,17,741,4.250,45.500,-15.438
up,17,751,-1.312,48.688,-24.187
up,17,761,-12.688,53.813,-35.875
up,17,771,-21.937,54.688,-41.750
up,17,781,-28.437,50.625,-43.500
up,17,791,-32.500,45.750,-42.063
up,17,801,-32.688,43.188,-40.313
up,17,811,-29.750,48.375,-41.063
up,17,821,-25.000,60.500,-46.438
up,17,831,-20.062,75.250,-55.125
up,17,841,-22.812,86.500,-64.188
up,17,851,-32.938,84.750,-65.438
up,17,861,-42.688,76.000,-61.188
up,17,871,-51.438,64.375,-53.688
up,17,881,-60.188,59.813,-51.500
up,17,891,-69.938,61.688,-54.438
up,17,901,-76.438,73.375,-63.438
up,17,911,-76.063,84.000,-72.563
up,17,921,-72.688,92.125,-82.375
up,17,931,-73.000,94.250,-86.313
up,17,941,-79.250,100.313,-87.250
up,17,951,-93.500,111.313,-86.625
up,17,961,-106.750,99.313,-89.250
up,17,971,-117.938,61.438,-94.000
up,17,981,-125.625,18.187,-97.375
up,17,991,-133.250,17.187,-97.563
up,18,1,4.312,-0.812,-4.562
up,18,11,6.125,0.750,-5.437
up,18,21,7.687,3.500,-5.562
up,18,31,6.687,4.750,-5.250
up,18,41,3.813,4.625,-5.000
up,18,51,0.312,3.063,-5.187
up,18,61,-0.250,1.875,-5.500
up,18,71,2.000,2.250,-5.562
up,18,81,4.375,4.250,-5.375
up,18,91,5.687,6.750,-5.312
up,18,101,6.562,9.500,-5.125
up,18,111,8.938,11.813,-4.625
up,18,121,14.063,16.062,-4.125
up,18,131,24.125,26.000,-3.563
up,18,141,33.063,36.813,-2.250
up,18,151,42.250,48.813,-0.125
up,18,161,55.250,64.938,1.812
up,18,171,66.188,77.000,2.875
up,18,181,78.313,86.000,5.750
up,18,191,96.375,91.563,10.438
up,18,201,110.250,89.000,17.437
up,18,211,120.625,73.938,27.937
up,18,221,120.000,55.813,36.875
up,18,231,110.938,39.250,47.688
up,18,241,96.063,20.937,68.000
up,18,251,93.250,0.500,90.813
up,18,261,99.063,-27.750,113.688
up,18,271,98.563,-63.688,132.625
up,18,281,79.125,-82.500,137.375
up,18,291,49.688,-90.438,134.375
up,18,301,19.625,-89.688,123.938
up,18,311,8.063,-83.813,115.563
up,18,321,11.813,-74.563,116.188
up,18,331,31.750,-75.750,127.563
up,18,341,56.750,-91.750,141.875
up,18,351,67.188,-124.063,150.062
up,18,361,54.125,-146.687,145.375
up,18,371,35.813,-160.125,135.312
up,18,381,18.562,-165.187,124.000
up,18,391,10.000,-164.875,119.938
up,18,401,6.250,-165.187,120.500
up,18,411,5.062,-165.562,122.313
up,18,421,-1.375,-161.500,121.250
up,18,431,-13.875,-155.437,118.000
up,18,441,-23.750,-151.375,113.938
up,18,451,-18.500,-148.687,107.250
up,18,461,-1.875,-138.562,97.063
up,18,471,7.625,-125.938,91.313
up,18,481,11.563,-112.375,89.500
up,18,491,14.250,-99.250,89.313
up,18,501,15.125,-93.813,84.875
up,18,511,9.750,-88.563,73.500
up,18,521,-5.187,-77.375,54.375
up,18,531,-14.375,-66.063,42.250
up,18,541,-16.812,-54.375,35.125
up,18,551,-15.938,-39.125,30.500
up,18,561,-15.250,-27.500,28.250
up,18,571,-10.188,-19.625,27.000
up,18,581,-3.188,-18.062,26.500
up,18,591,1.875,-14.063,24.562
up,18,601,5.562,1.500,18.687
up,18,611,10.313,19.875,12.188
up,18,621,18.062,37.125,7.000
up,18,631,26.625,52.563,4.625
up,18,641,26.625,60.313,5.625
up,18,651,20.500,63.625,8.688
up,18,661,11.438,58.375,13.875
up,18,671,6.375,49.438,15.250
up,18,681,2.813,43.500,7.812
up,18,691,0.250,46.000,-4.000
up,18,701,0.000,53.813,-15.188
up,18,711,0.562,63.750,-22.000
up,18,721,0.187,67.125,-22.062
up,18,731,-1.250,64.438,-20.187
up,18,741,-5.937,54.188,-19.687
up,18,751,-13.500,46.313,-22.937
up,18,761,-22.250,43.938,-29.687
up,18,771,-27.250,51.313,-43.250
up,18,781,-24.312,65.000,-56.500
up,18,791,-16.500,82.438,-67.188
up,18,801,-2.375,99.500,-71.188
up,18,811,8.750,104.563,-66.375
up,18,821,17.500,101.625,-56.750
up,18,831,15.313,94.625,-53.688
up,18,841,4.250,86.813,-58.375
up,18,851,-13.938,83.438,-72.750
up,18,861,-24.750,89.188,-86.188
up,18,871,-29.312,99.313,-96.000
up,18,881,-27.000,108.938,-97.438
up,18,891,-20.125,107.438,-90.563
up,18,901,-12.250,97.875,-80.875
up,18,911,-10.875,81.938,-73.438
up,18,921,-19.437,73.750,-75.500
up,18,931,-31.375,95.438,-88.125
up,18,941,-46.188,100.750,-101.875
up,18,951,-49.750,112.750,-111.125
up,18,961,-30.062,108.000,-107.313
up,18,971,-7.000,93.375,-95.563
up,18,981,-2.750,78.438,-85.375
up,18,991,-35.500,65.938,-84.250
up,19,1,0.750,2.250,-3.000
up,19,11,1.562,1.875,-3.313
up,19,21,3.250,2.000,-3.313
up,19,31,4.562,3.000,-3.125
up,19,41,6.062,4.312,-2.563
up,19,51,9.438,5.250,-1.250
up,19,61,13.625,5.312,0.125
up,19,71,18.437,4.500,1.562
up,19,81,23.687,1.875,4.062
up,19,91,26.687,-1.437,6.937
up,19,101,30.250,-4.562,10.625
up,19,111,37.250,-5.875,14.438
up,19,121,44.938,-3.938,15.438
up,19,131,52.375,0.562,14.375
up,19,141,59.938,9.313,13.688
up,19,151,69.375,17.500,14.813
up,19,161,90.188,26.937,19.812
up,19,171,108.125,33.313,23.937
up,19,181,117.875,39.000,25.687
up,19,191,115.250,44.000,28.062
up,19,201,108.750,42.063,34.375
up,19,211,104.188,32.563,46.063
up,19,221,105.000,11.188,66.250
up,19,231,104.875,-8.438,82.938
up,19,241,92.688,-22.687,93.750
up,19,251,58.000,-27.500,92.563
up,19,261,27.000,-23.750,82.563
up,19,271,4.937,-15.313,71.063
up,19,281,1.437,-4.375,68.313
up,19,291,4.250,11.000,70.563
up,19,301,18.062,28.437,80.250
up,19,311,39.125,32.750,93.188
up,19,321,61.375,25.500,106.188
up,19,331,72.875,5.312,114.750
up,19,341,60.750,-10.188,113.438
up,19,351,29.187,-20.062,108.250
up,19,361,-29.562,-26.125,99.688
up,19,371,-75.375,-25.875,90.625
up,19,381,-102.625,-21.375,78.563
up,19,391,-104.438,-18.062,70.563
up,19,401,-92.500,-15.938,63.375
up,19,411,-80.313,-14.063,55.563
up,19,421,-71.750,-16.500,52.063
up,19,431,-52.875,-30.500,51.188
up,19,441,-22.125,-67.000,51.938
up,19,451,-9.750,-102.375,51.938
up,19,461,-8.313,-133.187,50.688
up,19,471,-5.875,-158.312,48.625
up,19,481,2.000,-167.375,46.625
up,19,491,11.063,-171.687,42.688
up,19,501,16.875,-173.937,30.875
up,19,511,15.563,-169.812,15.938
up,19,521,6.750,-153.562,-1.562
up,19,531,-5.062,-133.750,-7.625
up,19,541,-14.125,-112.250,-6.062
up,19,551,-13.688,-88.188,1.375
up,19,561,-5.812,-70.813,7.312
up,19,571,4.750,-51.688,12.063
up,19,581,14.750,-27.375,17.062
up,19,591,19.812,-8.500,21.312
up,19,601,24.062,10.500,24.937
up,19,611,29.687,28.187,27.437
up,19,621,36.750,37.375,27.750
up,19,631,45.063,47.688,25.187
up,19,641,52.938,55.188,20.187
up,19,651,54.250,61.438,12.563
up,19,661,47.563,67.375,0.312
up,19,671,37.688,69.563,-9.688
up,19,681,28.625,67.938,-18.000
up,19,691,27.562,59.438,-25.250
up,19,701,34.438,50.313,-29.312
up,19,711,40.188,41.563,-32.625
up,19,721,40.813,31.812,-36.938
up,19,731,39.125,25.500,-43.188
up,19,741,36.438,22.000,-53.500
up,19,751,30.187,23.312,-67.438
up,19,761,27.312,26.687,-73.500
up,19,771,30.937,29.000,-72.188
up,19,781,36.000,28.062,-68.188
up,19,791,38.438,25.437,-66.625
up,19,801,35.313,22.187,-70.500
up,19,811,28.875,21.937,-77.000
up,19,821,18.437,26.875,-84.438
up,19,831,5.437,42.375,-92.813
up,19,841,3.688,58.000,-96.688
up,19,851,7.625,67.563,-96.313
up,19,861,7.437,66.313,-89.625
up,19,871,4.062,60.000,-82.563
up,19,881,4.187,52.375,-77.250
up,19,891,6.250,52.313,-76.688
up,19,901,9.750,58.688,-76.125
up,19,911,9.313,67.938,-73.563
up,19,921,-1.812,74.063,-71.375
up,19,931,-14.938,82.938,-66.375
up,19,941,-29.125,93.375,-59.250
up,19,951,-49.813,90.063,-59.563
up,19,961,-79.875,71.375,-67.063
up,19,971,-122.063,29.750,-86.375
up,19,981,-146.125,2.063,-94.750
up,19,991,-146.750,0.125,-86.875
up,20,0,-0.812,-0.125,-1.562
up,20,10,-1.187,1.062,-3.375
up,20,21,-1.062,1.812,-4.625
up,20,31,-0.687,2.250,-4.312
up,20,41,-0.687,2.063,-3.438
up,20,51,-0.312,2.125,-3.063
up,20,61,2.688,4.250,-2.750
up,20,71,7.250,7.375,-1.437
up,20,81,13.938,11.688,1.375
up,20,91,20.125,16.562,3.500
up,20,101,27.687,23.062,5.187
up,20,111,36.750,30.625,7.562
up,20,121,41.938,33.063,10.688
up,20,131,48.188,30.812,15.313
up,20,141,58.000,21.500,23.562
up,20,151,62.875,9.625,31.875
up,20,161,64.500,-4.000,40.875
up,20,171,67.125,-18.562,51.063
up,20,181,73.625,-24.187,57.563
up,20,191,85.000,-22.375,64.063
up,20,201,100.813,-18.187,69.125
up,20,211,109.875,-17.187,74.063
up,20,221,117.500,-23.437,79.375
up,20,231,122.000,-34.563,82.188
up,20,241,123.563,-49.188,83.250
up,20,251,119.000,-68.000,80.375
up,20,261,109.125,-80.563,75.250
up,20,271,93.375,-86.625,71.313
up,20,281,68.813,-82.438,71.438
up,20,291,50.500,-72.563,72.750
up,20,301,34.750,-60.250,71.563
up,20,311,17.750,-44.875,63.563
up,20,321,10.625,-34.500,53.000
up,20,331,14.250,-32.063,40.875
up,20,341,20.812,-36.750,31.875
up,20,351,22.187,-39.313,22.812
up,20,361,11.500,-37.500,13.938
up,20,371,-1.312,-38.125,10.375
up,20,381,-11.625,-43.875,11.500
up,20,391,-21.125,-54.625,18.875
up,20,401,-27.562,-61.625,25.375
up,20,411,-30.562,-65.063,28.250
up,20,421,-27.062,-63.125,24.250
up,20,431,-21.625,-54.438,16.187
up,20,441,-19.312,-36.000,6.437
up,20,451,-24.687,-22.062,4.625
up,20,461,-26.625,-15.125,9.938
up,20,471,-11.688,-21.687,23.062
up,20,481,8.125,-42.438,33.063
up,20,491,21.625,-71.063,38.125
up,20,501,21.687,-99.250,38.250
up,20,511,14.688,-110.750,38.750
up,20,521,10.813,-116.938,41.688
up,20,531,13.063,-118.188,43.563
up,20,541,14.375,-109.563,39.625
up,20,551,11.188,-92.188,31.562
up,20,561,5.937,-65.188,20.312
up,20,571,5.187,-44.313,13.063
up,20,581,7.812,-20.750,6.562
up,20,591,11.125,-5.687,4.250
up,20,601,16.000,5.375,4.812
up,20,611,24.000,16.500,6.687
up,20,621,32.250,23.437,6.125
up,20,631,39.750,27.062,3.688
up,20,641,41.563,28.250,-0.500
up,20,651,38.000,28.187,-5.875
up,20,661,33.750,28.937,-14.563
up,20,671,26.750,31.312,-27.562
up,20,681,21.062,32.438,-35.250
up,20,691,19.125,29.562,-38.125
up,20,701,20.625,24.687,-36.938
up,20,711,18.250,21.250,-36.563
up,20,721,11.938,22.875,-41.000
up,20,731,11.375,28.812,-47.875
up,20,741,14.375,37.688,-54.125
up,20,751,18.312,48.750,-56.750
up,20,761,19.562,51.625,-54.625
up,20,771,17.375,47.188,-51.375
up,20,781,8.500,39.250,-49.938
up,20,791,0.375,41.000,-50.813
up,20,801,-3.063,53.563,-50.750
up,20,811,0.875,77.000,-49.313
up,20,821,8.500,92.000,-49.375
up,20,831,11.250,100.875,-50.500
up,20,841,3.688,100.938,-49.563
up,20,851,-6.000,95.875,-45.250
up,20,861,-14.938,86.000,-38.875
up,20,871,-20.812,79.688,-39.500
up,20,881,-31.437,77.313,-50.000
up,20,891,-54.750,84.938,-72.938
up,20,901,-70.688,97.250,-85.813
up,20,911,-68.063,110.563,-80.375
up,20,921,-47.875,118.938,-59.250
up,20,931,-57.813,91.938,-57.250
up,20,941,-101.125,15.563,-69.375
up,20,951,-125.063,-33.813,-70.375
up,20,961,-131.687,-41.000,-58.438
up,20,971,-131.375,-13.438,-39.875
up,20,981,-132.562,10.438,-33.563
up,20,991,-139.500,21.125,-33.688
up,21,0,11.250,13.625,-6.250
up,21,10,12.500,15.625,-5.687
up,21,21,16.187,17.812,-3.625
up,21,31,19.562,19.812,-1.375
up,21,41,24.500,22.937,0.812
up,21,51,27.687,25.375,1.812
up,21,61,27.437,25.375,2.875
up,21,71,23.750,18.875,5.437
up,21,81,18.937,4.875,10.750
up,21,91,15.500,-14.875,19.062
up,21,101,15.688,-23.375,23.812
up,21,111,18.375,-22.500,25.625
up,21,121,24.937,-12.500,24.500
up,21,131,31.312,-1.062,22.312
up,21,141,36.813,12.438,20.937
up,21,151,42.875,31.000,22.250
up,21,161,50.875,43.563,25.312
up,21,171,64.500,51.188,31.562
up,21,181,88.313,48.875,37.500
up,21,191,104.125,40.500,41.250
up,21,201,107.938,30.625,40.688
up,21,211,97.500,31.562,36.125
up,21,221,78.938,42.500,29.125
up,21,231,50.750,63.438,21.500
up,21,241,32.875,78.438,20.687
up,21,251,26.562,86.563,27.562
up,21,261,28.187,79.313,44.063
up,21,271,22.812,55.125,56.938
up,21,281,8.750,21.562,67.625
up,21,291,-7.375,-12.313,80.688
up,21,301,-12.125,-25.812,88.813
up,21,311,-11.813,-35.563,90.063
up,21,321,-13.563,-43.625,83.625
up,21,331,-25.375,-47.813,74.500
up,21,341,-56.500,-41.938,66.313
up,21,351,-77.813,-32.188,66.125
up,21,361,-75.563,-25.250,73.250
up,21,371,-34.000,-30.125,90.125
up,21,381,10.875,-47.938,105.563
up,21,391,45.000,-72.813,116.875
up,21,401,59.813,-102.563,118.000
up,21,411,53.625,-124.063,109.250
up,21,421,34.750,-152.125,93.313
up,21,431,17.250,-172.312,80.000
up,21,441,6.250,-182.812,66.875
up,21,451,3.250,-177.125,52.750
up,21,461,2.625,-162.000,46.000
up,21,471,5.875,-147.312,42.875
up,21,481,23.812,-141.500,38.000
up,21,491,39.938,-147.375,30.875
up,21,501,46.313,-157.250,22.187
up,21,511,41.813,-167.687,10.813
up,21,521,34.000,-169.937,1.000
up,21,531,21.625,-165.000,-9.625
up,21,541,-0.500,-150.812,-12.125
up,21,551,-14.938,-134.625,-6.625
up,21,561,-18.937,-107.938,8.000
up,21,571,-11.313,-80.875,18.875
up,21,581,1.000,-49.063,24.375
up,21,591,13.875,-9.125,22.875
up,21,601,19.750,18.125,17.812
up,21,611,20.687,40.188,10.875
up,21,621,14.063,58.625,0.312
up,21,631,6.750,68.438,-7.625
up,21,641,1.562,77.000,-12.125
up,21,651,1.875,85.500,-10.563
up,21,661,8.000,88.375,-4.500
up,21,671,18.625,86.938,3.500
up,21,681,27.250,83.125,4.875
up,21,691,33.750,80.188,-1.375
up,21,701,34.000,83.563,-18.562
up,21,711,28.687,91.938,-33.063
up,21,721,24.312,99.125,-42.063
up,21,731,23.250,99.688,-43.000
up,21,741,23.250,93.125,-37.500
up,21,751,22.750,82.875,-29.625
up,21,761,21.812,68.750,-22.187
up,21,771,21.687,58.438,-21.687
up,21,781,20.437,47.813,-27.687
up,21,791,14.188,40.625,-37.563
up,21,801,4.687,44.563,-49.375
up,21,811,-4.875,56.000,-60.563
up,21,821,-5.062,63.813,-64.438
up,21,831,-1.437,68.313,-64.500
up,21,841,-1.125,68.625,-59.125
up,21,851,-7.062,65.813,-51.750
up,21,861,-16.500,64.000,-46.063
up,21,871,-25.625,65.563,-46.125
up,21,881,-31.625,66.125,-50.375
up,21,891,-42.438,63.063,-55.438
up,21,901,-60.063,57.063,-60.313
up,21,911,-69.000,53.875,-62.625
up,21,921,-62.563,68.125,-58.063
up,21,931,-51.188,89.438,-48.063
up,21,941,-48.250,95.563,-37.625
up,21,951,-52.563,74.813,-35.500
up,21,961,-57.563,55.688,-43.313
up,21,971,-69.250,48.000,-50.875
up,21,981,-88.813,47.500,-53.875
up,21,991,-98.625,46.375,-54.188
up,22,0,22.187,13.313,-1.937
up,22,10,26.812,15.750,-0.625
up,22,21,36.188,19.312,1.687
up,22,31,44.500,21.062,4.500
up,22,41,49.438,20.250,7.187
up,22,51,55.375,18.875,10.188
up,22,61,62.000,17.687,13.125
up,22,71,62.000,14.250,15.625
up,22,81,57.250,4.812,20.375
up,22,91,50.875,-14.750,30.937
up,22,101,50.500,-29.812,42.000
up,22,111,57.375,-38.500,52.188
up,22,121,74.063,-38.813,59.438
up,22,131,86.063,-32.875,60.313
up,22,141,93.500,-20.875,57.125
up,22,151,96.500,-8.938,55.000
up,22,161,103.313,3.438,57.125
up,22,171,123.750,16.125,66.813
up,22,181,147.125,19.250,77.813
up,22,191,164.437,13.063,89.438
up,22,201,163.187,-0.750,100.688
up,22,211,143.562,-6.187,103.375
up,22,221,112.625,-5.250,100.938
up,22,231,71.625,-6.187,94.313
up,22,241,50.313,-14.438,89.438
up,22,251,38.688,-25.937,84.063
up,22,261,18.437,-30.125,80.938
up,22,271,-5.937,-33.000,80.188
up,22,281,-23.750,-41.688,80.500
up,22,291,-17.875,-53.938,81.250
up,22,301,-0.875,-69.813,82.875
up,22,311,20.250,-91.688,84.500
up,22,321,28.000,-105.938,83.063
up,22,331,24.187,-112.000,78.125
up,22,341,9.250,-109.250,69.125
up,22,351,1.625,-104.875,60.250
up,22,361,1.625,-101.750,34.313
up,22,371,1.812,-94.000,37.125
up,22,381,-4.375,-84.250,27.250
up,22,391,-14.063,-75.875,17.125
up,22,401,-17.437,-74.813,9.438
up,22,411,-15.000,-75.250,1.875
up,22,421,-7.000,-70.875,-2.438
up,22,431,-1.000,-64.625,0.875
up,22,441,3.375,-60.000,8.500
up,22,451,8.250,-61.125,19.625
up,22,461,13.063,-68.875,26.437
up,22,471,13.188,-78.313,27.625
up,22,481,-5.937,-84.250,20.187
up,22,491,-27.937,-86.688,11.063
up,22,501,-38.500,-92.813,1.812
up,22,511,-34.188,-97.000,-3.000
up,22,521,-27.937,-94.188,-5.750
up,22,531,-21.375,-79.250,-5.562
