gesture,rep,t_ms,gx,gy,gz
right,15,301,31.187,-118.500,264.062
right,15,311,16.937,-131.500,271.000
right,15,321,-2.938,-147.687,286.312
right,15,331,-11.125,-155.062,304.437
right,15,341,-9.938,-156.812,324.875
right,15,351,-4.562,-159.312,355.000
right,15,361,-4.750,-165.562,385.437
right,15,371,-8.688,-169.812,421.562
right,15,381,-18.375,-161.750,433.812
right,15,391,-33.125,-147.062,425.625
right,15,401,-64.563,-137.875,390.937
right,15,411,-96.500,-151.937,349.437
right,15,421,-122.250,-181.500,303.000
right,15,431,-127.188,-218.937,244.750
right,15,441,-106.875,-236.125,199.937
right,15,451,-78.625,-238.812,160.375
right,15,461,-61.625,-222.875,126.500
right,15,471,-70.188,-194.875,115.688
right,15,481,-85.938,-152.937,118.688
right,15,491,-99.438,-84.688,139.500
right,15,501,-106.938,-26.000,165.187
right,15,511,-121.125,38.938,199.875
right,15,521,-134.625,78.000,223.062
right,15,531,-141.187,103.563,236.625
right,15,541,-133.437,107.313,232.562
right,15,551,-118.250,78.000,207.937
right,15,561,-94.625,23.062,162.625
right,15,571,-42.688,-45.250,89.563
right,15,581,12.813,-78.313,40.875
right,15,591,62.938,-92.438,7.500
right,15,601,94.250,-88.125,-24.187
right,15,611,90.188,-70.125,-43.625
right,15,621,67.250,-46.188,-52.000
right,15,631,25.875,-17.125,-44.375
right,15,641,-4.687,3.500,-28.187
right,15,651,-26.437,29.000,-4.875
right,15,661,-28.875,47.063,11.875
right,15,671,-24.062,58.188,22.937
right,15,681,-15.563,60.938,22.437
right,15,691,-8.063,56.500,10.500
right,15,701,1.250,49.500,-7.250
right,15,711,16.875,43.438,-29.500
right,15,721,32.063,43.188,-43.688
right,15,731,47.438,44.688,-54.750
right,15,741,63.125,44.688,-67.938
right,15,751,70.125,42.500,-80.375
right,15,761,72.813,38.625,-99.688
right,15,771,74.313,36.125,-117.500
right,15,781,79.313,36.063,-134.750
right,15,791,90.313,40.938,-152.562
right,15,801,97.563,47.188,-162.812
right,15,811,98.938,52.313,-169.312
right,15,821,93.000,54.875,-174.625
right,15,831,85.875,54.313,-178.187
right,15,841,80.313,53.125,-180.875
right,15,851,77.938,54.563,-180.500
right,15,861,76.313,58.625,-177.000
right,15,871,68.063,61.313,-171.187
right,15,881,41.375,57.125,-165.437
right,15,891,10.750,50.375,-158.625
right,15,901,-20.687,48.438,-147.062
right,15,911,-24.187,57.250,-131.437
right,15,921,-1.562,75.063,-110.750
right,15,931,52.688,105.500,-88.250
right,15,941,99.375,129.062,-80.563
right,15,951,134.875,143.375,-82.375
right,15,961,153.562,141.500,-91.750
right,15,971,152.125,126.563,-101.563
right,15,981,146.437,106.938,-113.500
right,15,991,143.125,86.625,-130.937
right,16,1,5.250,1.000,-0.625
right,16,10,6.500,2.188,-1.312
right,16,21,6.500,3.688,-3.938
right,16,31,6.312,5.250,-7.437
right,16,41,6.625,6.437,-11.938
right,16,51,6.750,7.187,-14.438
right,16,61,6.187,9.750,-16.875
right,16,71,4.562,16.562,-22.625
right,16,81,2.063,24.312,-30.187
right,16,91,-3.250,33.063,-39.438
right,16,101,-16.562,41.125,-50.813
right,16,111,-32.563,41.125,-56.813
right,16,121,-51.813,34.938,-58.125
right,16,131,-76.375,23.875,-55.625
right,16,141,-93.313,17.500,-51.688
right,16,151,-107.250,14.750,-44.250
right,16,161,-109.938,15.688,-34.500
right,16,171,-104.500,18.875,-19.375
right,16,181,-89.813,22.500,7.875
right,16,191,-76.625,21.375,35.813
right,16,201,-64.063,14.625,68.625
right,16,211,-47.688,-2.938,114.188
right,16,221,-33.063,-23.562,150.812
right,16,231,-15.563,-45.625,185.000
right,16,241,7.812,-70.000,224.562
right,16,251,19.750,-86.938,254.062
right,16,261,19.250,-106.563,284.250
right,16,271,11.500,-122.688,300.687
right,16,281,2.625,-141.250,309.875
right,16,291,-13.125,-167.875,313.125
right,16,301,-31.062,-186.812,315.250
right,16,311,-44.438,-196.625,325.125
right,16,321,-40.813,-189.875,352.625
right,16,331,-27.687,-170.687,381.750
right,16,341,-21.187,-149.250,405.750
right,16,351,-36.750,-139.375,407.687
right,16,361,-68.375,-156.250,381.812
right,16,371,-107.750,-193.375,325.375
right,16,381,-140.937,-246.187,269.562
right,16,391,-137.937,-276.750,210.250
right,16,401,-97.313,-297.375,144.250
right,16,411,-50.375,-309.187,111.188
right,16,421,-8.188,-320.875,102.000
right,16,431,23.187,-324.625,123.063
right,16,441,30.937,-303.750,160.312
right,16,451,22.312,-256.562,209.187
right,16,461,-21.562,-163.875,275.812
right,16,471,-83.688,-65.688,325.125
right,16,481,-153.062,46.313,367.812
right,16,491,-198.437,178.562,393.250
right,16,501,-168.062,249.812,363.250
right,16,511,-76.563,254.312,255.187
right,16,521,-12.250,179.125,133.187
right,16,531,27.500,62.500,7.312
right,16,541,46.500,-86.688,-108.188
right,16,551,37.500,-177.562,-142.500
right,16,561,17.562,-223.375,-138.062
right,16,571,3.250,-210.250,-115.688
right,16,581,8.125,-159.250,-94.563
right,16,591,19.687,-95.125,-69.188
right,16,601,25.687,-23.187,-38.688
right,16,611,19.875,18.875,-23.562
right,16,621,6.062,43.750,-14.625
right,16,631,-12.563,59.813,-9.813
right,16,641,-19.437,68.938,-8.250
right,16,651,-20.500,80.438,-9.688
right,16,661,-14.688,92.625,-12.938
right,16,671,-2.000,104.750,-20.562
right,16,681,20.187,112.313,-35.375
right,16,691,39.000,109.500,-47.125
right,16,701,57.313,100.625,-55.750
right,16,711,79.375,86.000,-61.813
right,16,721,96.438,74.938,-65.438
right,16,731,113.750,67.063,-72.250
right,16,741,133.750,61.500,-91.375
right,16,751,142.687,58.313,-117.375
right,16,761,140.000,55.750,-159.187
right,16,771,131.062,57.938,-191.000
right,16,781,123.438,65.125,-212.750
right,16,791,120.750,76.500,-222.375
right,16,801,122.500,82.375,-221.375
right,16,811,124.563,83.625,-221.312
right,16,821,123.000,80.938,-228.625
right,16,831,115.563,77.813,-236.937
right,16,841,104.250,76.688,-242.187
right,16,851,93.938,80.938,-242.875
right,16,861,92.875,87.250,-241.500
right,16,871,94.563,94.063,-240.187
right,16,881,92.063,97.375,-238.250
right,16,891,82.938,99.563,-235.625
right,16,901,64.688,102.063,-233.500
right,16,911,48.750,105.813,-232.875
right,16,921,35.375,111.563,-231.500
right,16,931,24.437,118.000,-226.312
right,16,941,18.500,119.063,-219.187
right,16,951,12.188,116.250,-211.187
right,16,961,3.000,110.625,-203.437
right,16,971,-2.125,107.000,-200.500
right,16,981,-2.188,105.438,-199.125
right,16,991,3.000,103.125,-194.312
right,17,1,-26.062,-13.188,-29.750
right,17,11,-25.437,-13.750,-26.312
right,17,21,-21.250,-12.875,-21.812
right,17,31,-16.125,-11.438,-18.187
right,17,41,-10.125,-9.500,-14.250
right,17,51,-3.063,-7.625,-9.250
right,17,61,0.312,-8.125,-5.375
right,17,71,1.312,-10.125,-1.062
right,17,81,1.000,-11.938,5.625
right,17,91,0.437,-10.375,11.375
right,17,101,-0.500,-5.687,16.312
right,17,111,-2.938,2.375,20.250
right,17,121,-6.687,6.812,21.187
right,17,131,-13.563,5.312,19.812
right,17,141,-19.562,-1.812,17.000
right,17,151,-23.250,-12.000,12.688
right,17,161,-22.250,-25.625,6.250
right,17,171,-17.625,-35.000,2.813
right,17,181,-11.563,-42.375,3.438
right,17,191,-3.563,-49.625,10.938
right,17,201,3.188,-54.000,21.500
right,17,211,11.000,-56.125,34.125
right,17,221,23.250,-54.000,49.125
right,17,231,33.438,-49.313,60.000
right,17,241,40.625,-47.063,76.125
right,17,251,42.438,-53.063,92.000
right,17,261,39.688,-64.563,106.938
right,17,271,36.500,-79.313,117.563
right,17,281,37.250,-87.500,118.125
right,17,291,40.375,-93.938,114.688
right,17,301,45.125,-105.938,111.188
right,17,311,51.875,-120.313,112.375
right,17,321,65.313,-134.062,119.250
right,17,331,92.313,-140.000,138.375
right,17,341,116.313,-133.000,163.250
right,17,351,137.062,-119.188,193.875
right,17,361,153.875,-100.500,234.937
right,17,371,154.875,-89.188,270.312
right,17,381,141.875,-80.000,315.750
right,17,391,123.938,-74.750,348.312
right,17,401,96.125,-71.250,372.812
right,17,411,42.875,-70.563,384.812
right,17,421,-6.500,-72.688,378.375
right,17,431,-45.125,-75.938,358.750
right,17,441,-65.875,-83.625,314.625
right,17,451,-67.000,-95.625,264.937
right,17,461,-64.188,-111.500,207.375
right,17,471,-61.313,-130.500,139.312
right,17,481,-55.875,-140.750,99.688
right,17,491,-41.125,-146.875,70.375
right,17,501,-28.562,-148.937,59.688
right,17,511,-23.250,-148.125,57.813
right,17,521,-29.937,-138.750,62.188
right,17,531,-36.313,-124.938,67.125
right,17,541,-38.688,-108.938,69.438
right,17,551,-46.125,-93.500,65.375
right,17,561,-64.000,-85.375,61.813
right,17,571,-89.750,-73.250,67.625
right,17,581,-114.000,-41.750,96.500
right,17,591,-111.250,-3.313,128.562
right,17,601,-87.125,37.188,154.562
right,17,611,-52.500,70.563,155.250
right,17,621,-44.313,71.250,143.250
right,17,631,-56.188,44.438,118.313
right,17,641,-61.125,19.687,93.563
right,17,651,-48.563,3.688,68.313
right,17,661,-13.250,-0.687,43.625
right,17,671,18.437,6.875,27.437
right,17,681,39.250,19.437,11.375
right,17,691,37.625,33.188,-3.563
right,17,701,22.375,39.188,-9.438
right,17,711,10.625,42.563,-15.375
right,17,721,9.125,44.750,-29.875
right,17,731,12.438,43.063,-47.188
right,17,741,14.438,34.688,-71.750
right,17,751,15.063,28.250,-86.313
right,17,761,17.312,30.812,-89.063
right,17,771,22.687,48.813,-77.688
right,17,781,25.812,67.250,-67.500
right,17,791,25.687,80.938,-66.563
right,17,801,19.375,84.625,-83.750
right,17,811,10.125,77.375,-106.688
right,17,821,2.500,67.563,-129.125
right,17,831,3.438,62.063,-151.000
right,17,841,11.625,64.625,-163.375
right,17,851,19.437,70.000,-170.687
right,17,861,23.250,77.625,-169.812
right,17,871,23.062,84.375,-165.500
right,17,881,20.750,92.688,-158.375
right,17,891,17.750,96.938,-152.062
right,17,901,15.125,98.250,-146.187
right,17,911,15.625,97.375,-142.562
right,17,921,19.562,95.313,-143.062
right,17,931,23.062,93.063,-144.875
right,17,941,18.625,95.125,-144.250
right,17,951,5.812,102.313,-140.250
right,17,961,-9.750,110.188,-135.937
right,17,971,-22.062,114.313,-135.437
right,17,981,-21.750,112.438,-139.750
right,17,991,-12.313,107.938,-148.125
right,18,1,-0.937,5.625,-0.687
right,18,11,-1.437,5.375,-2.625
right,18,21,-1.312,6.375,-4.375
right,18,31,-1.312,8.500,-5.187
right,18,41,-2.375,9.688,-3.688
right,18,51,-3.625,11.375,-0.187
right,18,61,-3.688,13.750,1.750
right,18,71,-2.500,16.812,2.000
right,18,81,0.062,20.687,0.312
right,18,91,2.875,23.937,-2.000
right,18,101,5.500,26.937,-4.250
right,18,111,6.125,29.187,-5.687
right,18,121,4.187,29.125,-4.875
right,18,131,0.562,27.812,-1.312
right,18,141,-5.062,27.125,7.812
right,18,151,-8.938,29.625,17.125
right,18,161,-11.250,34.500,25.687
right,18,171,-12.500,41.625,33.000
right,18,181,-14.250,46.813,33.688
right,18,191,-22.000,50.375,25.062
right,18,201,-35.563,48.938,12.375
right,18,211,-52.813,43.875,-1.687
right,18,221,-70.688,34.000,-17.000
right,18,231,-80.500,26.312,-25.312
right,18,241,-87.500,22.125,-28.250
right,18,251,-90.250,17.187,-18.437
right,18,261,-83.313,8.063,5.000
right,18,271,-66.875,-7.187,41.250
right,18,281,-36.813,-35.625,98.125
right,18,291,-6.000,-67.438,150.812
right,18,301,46.063,-116.500,225.062
right,18,311,73.813,-152.125,287.562
right,18,321,103.625,-173.062,347.125
right,18,331,135.437,-169.687,411.312
right,18,341,152.812,-143.437,454.875
right,18,351,149.750,-108.625,490.812
right,18,361,96.375,-81.938,518.125
right,18,371,20.687,-88.688,522.312
right,18,381,-53.438,-112.750,511.375
right,18,391,-106.250,-140.187,474.750
right,18,401,-112.500,-150.750,425.187
right,18,411,-99.563,-159.375,343.687
right,18,421,-82.938,-186.562,263.437
right,18,431,-79.125,-222.500,186.437
right,18,441,-78.813,-264.000,110.563
right,18,451,-75.250,-281.062,75.313
right,18,461,-67.813,-280.312,62.438
right,18,471,-57.438,-252.562,72.688
right,18,481,-55.688,-213.687,95.625
right,18,491,-64.500,-169.937,122.375
right,18,501,-82.813,-116.625,148.312
right,18,511,-91.688,-78.500,158.187
right,18,521,-89.125,-47.500,160.250
right,18,531,-72.375,-18.937,154.437
right,18,541,-56.938,-3.063,142.625
right,18,551,-46.375,5.000,122.688
right,18,561,-45.375,1.812,104.625
right,18,571,-46.250,-5.937,83.125
right,18,581,-46.000,-19.062,53.063
right,18,591,-43.688,-32.125,30.750
right,18,601,-37.438,-44.313,13.875
right,18,611,-22.312,-49.250,4.312
right,18,621,-5.812,-39.625,3.563
right,18,631,11.375,-20.812,3.563
right,18,641,28.187,4.312,1.625
right,18,651,32.375,18.062,-2.125
right,18,661,26.500,24.750,-11.188
right,18,671,12.250,29.062,-21.250
right,18,681,4.812,35.750,-29.687
right,18,691,6.187,53.125,-36.688
right,18,701,7.062,57.250,-44.438
right,18,711,5.687,48.563,-52.188
right,18,721,13.875,44.688,-65.000
right,18,731,29.062,55.375,-76.875
right,18,741,42.875,68.125,-84.375
right,18,751,50.313,74.500,-87.063
right,18,761,50.875,74.375,-87.688
right,18,771,50.688,75.688,-87.625
right,18,781,52.375,84.188,-85.688
right,18,791,57.250,97.688,-85.000
right,18,801,67.000,120.563,-91.438
right,18,811,73.563,135.062,-104.063
right,18,821,74.188,137.062,-119.625
right,18,831,66.563,120.063,-136.312
right,18,841,60.750,100.188,-145.562
right,18,851,60.313,85.500,-151.562
right,18,861,66.500,80.188,-154.750
right,18,871,74.625,81.875,-154.812
right,18,881,84.000,84.625,-155.312
right,18,891,94.625,89.375,-156.250
right,18,901,101.063,94.375,-154.250
right,18,911,104.313,99.250,-148.500
right,18,921,102.250,103.688,-143.375
right,18,931,98.188,104.500,-138.875
right,18,941,94.563,99.188,-136.875
right,18,951,93.188,90.688,-139.812
right,18,961,91.875,82.063,-146.250
right,18,971,89.000,75.500,-157.187
right,18,981,84.750,73.375,-167.812
right,18,991,76.750,70.375,-180.375
right,19,1,-4.750,1.750,-8.438
right,19,11,-5.437,0.625,-8.563
right,19,21,-5.937,-0.250,-8.375
right,19,31,-4.875,1.062,-9.625
right,19,41,-2.938,3.750,-12.375
right,19,51,-2.438,7.125,-16.500
right,19,61,-4.687,8.875,-19.187
right,19,71,-8.750,10.375,-20.625
right,19,81,-14.688,14.063,-22.187
right,19,91,-19.062,19.687,-25.375
right,19,101,-25.250,30.812,-33.063
right,19,111,-32.813,42.188,-39.813
right,19,121,-43.375,53.250,-43.375
right,19,131,-61.250,61.563,-41.063
right,19,141,-77.875,63.375,-33.813
right,19,151,-92.500,64.250,-23.312
right,19,161,-103.313,65.750,-6.937
right,19,171,-108.125,63.563,6.625
right,19,181,-111.250,54.938,19.187
right,19,191,-108.875,33.438,37.375
right,19,201,-98.563,10.438,56.813
right,19,211,-79.750,-16.625,88.500
right,19,221,-47.063,-34.000,118.438
right,19,231,-20.500,-51.938,148.500
right,19,241,5.250,-78.625,185.000
right,19,251,20.500,-97.688,215.312
right,19,261,35.000,-106.188,247.625
right,19,271,51.313,-94.688,289.937
right,19,281,53.125,-72.625,324.187
right,19,291,33.938,-52.063,359.625
right,19,301,-14.813,-43.313,408.062
right,19,311,-52.438,-45.813,446.500
right,19,321,-71.813,-44.375,492.000
right,19,331,-67.313,-26.562,494.562
right,19,341,-51.375,-1.250,495.062
right,19,351,-32.813,30.000,471.125
right,19,361,-30.187,37.813,425.187
right,19,371,-45.500,18.625,354.750
right,19,381,-90.250,-45.500,251.062
right,19,391,-132.687,-112.563,181.750
right,19,401,-160.812,-168.000,141.937
right,19,411,-159.937,-195.562,134.812
right,19,421,-135.750,-185.687,151.000
right,19,431,-107.438,-165.000,170.125
right,19,441,-92.500,-153.312,174.937
right,19,451,-103.250,-167.187,155.125
right,19,461,-140.500,-208.062,109.813
right,19,471,-145.375,-244.562,74.938
right,19,481,-143.437,-265.562,53.813
right,19,491,-116.688,-258.250,47.063
right,19,501,-88.688,-235.187,49.250
right,19,511,-65.625,-205.312,50.313
right,19,521,-56.750,-165.062,45.250
right,19,531,-68.813,-131.875,40.563
right,19,541,-91.938,-104.000,38.938
right,19,551,-121.375,-87.063,39.438
right,19,561,-129.937,-77.563,38.750
right,19,571,-116.000,-58.063,36.688
right,19,581,-75.625,-26.437,34.125
right,19,591,-40.563,-11.063,31.312
right,19,601,-6.937,-8.438,22.750
right,19,611,7.375,-10.625,8.625
right,19,621,7.687,-10.875,-9.688
right,19,631,-5.437,-6.562,-29.687
right,19,641,-12.813,2.063,-39.313
right,19,651,-8.250,15.750,-44.000
right,19,661,11.000,35.875,-46.063
right,19,671,28.000,49.313,-46.313
right,19,681,40.563,57.125,-44.813
right,19,691,51.438,63.625,-42.375
right,19,701,61.375,71.625,-44.125
right,19,711,72.938,79.313,-49.375
right,19,721,78.188,79.750,-52.938
right,19,731,80.125,77.500,-55.563
right,19,741,81.500,75.750,-58.375
right,19,751,84.563,74.625,-63.438
right,19,761,88.938,71.125,-73.500
right,19,771,92.750,60.875,-93.063
right,19,781,93.188,50.125,-112.125
right,19,791,91.938,41.125,-130.437
right,19,801,89.250,36.500,-146.062
right,19,811,88.000,39.250,-149.125
right,19,821,88.750,46.813,-139.875
right,19,831,93.563,61.063,-123.875
right,19,841,100.625,73.938,-103.875
right,19,851,110.313,88.500,-76.875
right,19,861,117.500,98.813,-57.000
right,19,871,125.875,108.625,-43.125
right,19,881,137.312,116.563,-39.500
right,19,891,140.500,112.938,-48.375
right,19,901,131.187,97.625,-63.313
right,19,911,103.563,68.063,-80.938
right,19,921,82.063,46.000,-90.563
right,19,931,72.625,31.750,-97.563
right,19,941,76.313,24.250,-104.563
right,19,951,83.500,23.375,-108.375
right,19,961,94.688,26.750,-111.375
right,19,971,105.563,31.562,-114.688
right,19,981,114.813,34.813,-119.813
right,19,991,117.625,32.250,-128.000
right,20,1,-4.125,1.187,-2.813
right,20,10,-4.000,-0.312,-4.250
right,20,21,-3.250,-1.062,-5.437
right,20,31,-2.000,-0.312,-6.250
right,20,41,-1.312,0.875,-7.937
right,20,51,-2.563,0.687,-9.938
right,20,61,-5.250,-1.125,-12.063
right,20,71,-9.938,-4.375,-13.938
right,20,81,-13.375,-6.437,-14.500
right,20,91,-15.438,-7.187,-14.688
right,20,101,-16.000,-5.562,-15.125
right,20,111,-16.000,-2.438,-15.688
right,20,121,-16.750,1.312,-16.062
right,20,131,-19.562,6.750,-15.625
right,20,141,-23.687,12.688,-14.625
right,20,151,-28.937,21.437,-12.813
right,20,161,-36.188,35.563,-8.125
right,20,171,-44.625,44.250,-2.438
right,20,181,-61.750,44.250,4.000
right,20,191,-78.188,36.563,6.000
right,20,201,-92.125,30.125,6.312
right,20,211,-102.250,31.937,5.937
right,20,221,-103.688,36.313,5.187
right,20,231,-100.125,35.063,5.187
right,20,241,-92.750,23.000,7.375
right,20,251,-86.125,5.187,11.563
right,20,261,-76.438,-19.500,19.437
right,20,271,-55.625,-52.750,38.250
right,20,281,-33.375,-77.813,61.313
right,20,291,-6.875,-110.500,99.313
right,20,301,35.438,-137.562,135.187
right,20,311,75.438,-162.562,173.312
right,20,321,129.375,-186.875,223.500
right,20,331,177.125,-197.500,268.937
right,20,341,225.062,-194.875,316.937
right,20,351,271.187,-166.625,367.375
right,20,361,288.562,-129.437,392.937
right,20,371,280.625,-88.688,405.062
right,20,381,229.625,-41.438,405.375
right,20,391,161.500,-14.625,398.437
right,20,401,81.375,-7.937,386.812
right,20,411,-12.063,-35.125,362.375
right,20,421,-64.438,-74.625,330.625
right,20,431,-93.750,-122.563,278.312
right,20,441,-94.563,-152.750,233.062
right,20,451,-88.938,-179.687,190.812
right,20,461,-93.375,-214.625,153.875
right,20,471,-108.875,-236.750,141.375
right,20,481,-125.000,-245.125,138.812
right,20,491,-134.562,-235.937,138.312
right,20,501,-133.437,-217.250,132.750
right,20,511,-126.375,-192.875,120.375
right,20,521,-111.000,-163.000,101.875
right,20,531,-95.188,-143.562,90.313
right,20,541,-76.750,-120.000,79.688
right,20,551,-53.688,-98.125,70.813
right,20,561,-42.625,-76.875,60.375
right,20,571,-44.500,-58.875,47.063
right,20,581,-55.250,-50.250,39.063
right,20,591,-66.688,-41.313,32.938
right,20,601,-75.188,-24.562,23.687
right,20,611,-78.188,-8.250,14.500
right,20,621,-77.500,7.437,7.000
right,20,631,-71.875,18.187,4.187
right,20,641,-63.938,20.625,4.625
right,20,651,-52.188,23.812,2.438
right,20,661,-35.688,29.875,-5.937
right,20,671,-25.437,33.938,-13.688
right,20,681,-16.125,39.813,-23.125
right,20,691,-12.000,44.063,-30.812
right,20,701,-10.938,46.625,-36.250
right,20,711,-10.313,48.688,-36.125
right,20,721,-7.437,52.375,-31.000
right,20,731,-0.375,60.188,-23.937
right,20,741,13.125,75.438,-16.062
right,20,751,23.187,88.438,-13.000
right,20,761,29.062,97.438,-13.688
right,20,771,31.125,99.063,-18.250
right,20,781,31.937,94.688,-21.250
right,20,791,35.625,91.188,-18.312
right,20,801,48.000,95.938,-11.438
right,20,811,63.875,107.938,-6.812
right,20,821,85.375,125.563,-13.438
right,20,831,97.063,133.187,-30.812
right,20,841,100.313,129.312,-55.063
right,20,851,96.250,112.625,-83.875
right,20,861,93.813,101.063,-98.000
right,20,871,99.688,100.938,-102.813
right,20,881,125.438,120.438,-99.688
right,20,891,158.687,145.500,-94.063
right,20,901,192.750,167.250,-90.125
right,20,911,216.250,174.562,-91.250
right,20,921,213.625,163.562,-97.188
right,20,931,192.625,141.687,-111.500
right,20,941,173.062,127.063,-128.125
right,20,951,157.000,117.625,-147.625
right,20,961,140.812,110.625,-171.562
right,20,971,129.562,106.188,-186.562
right,20,981,119.625,101.563,-196.125
right,20,991,110.375,95.500,-200.937
right,21,1,0.750,4.375,3.188
right,21,11,1.687,5.750,2.000
right,21,21,1.812,7.000,0.312
right,21,31,-0.187,7.500,-1.687
right,21,41,-3.125,6.750,-2.750
right,21,51,-7.250,5.125,-3.563
right,21,61,-10.313,4.125,-4.687
right,21,71,-12.688,3.875,-6.687
right,21,81,-15.813,4.375,-8.438
right,21,91,-19.062,4.687,-7.750
right,21,101,-22.312,3.688,-5.000
right,21,111,-25.187,0.187,0.312
right,21,121,-26.687,-2.875,4.562
right,21,131,-27.312,-4.500,7.687
right,21,141,-27.187,-4.437,9.313
right,21,151,-27.312,-3.688,8.688
right,21,161,-29.000,-4.062,5.187
right,21,171,-34.813,-6.687,0.375
right,21,181,-40.688,-8.625,-6.312
right,21,191,-47.250,-4.937,-17.500
right,21,201,-53.375,4.937,-28.625
right,21,211,-62.063,17.750,-40.063
right,21,221,-73.313,30.687,-51.313
right,21,231,-76.313,37.688,-55.188
right,21,241,-72.813,43.625,-51.688
right,21,251,-64.563,49.063,-34.563
right,21,261,-54.063,50.063,-12.750
right,21,271,-40.250,46.063,15.375
right,21,281,-27.562,29.687,60.063
right,21,291,-24.500,3.375,101.688
right,21,301,-27.250,-47.063,155.062
right,21,311,-28.562,-88.875,190.625
right,21,321,-26.312,-113.938,213.687
right,21,331,-28.000,-118.063,226.625
right,21,341,-40.375,-120.000,228.500
right,21,351,-42.500,-131.937,226.062
right,21,361,17.687,-139.125,218.437
right,21,371,45.250,-124.688,220.437
right,21,381,8.063,-104.188,244.687
right,21,391,-38.625,-106.000,285.125
right,21,401,-41.063,-121.125,299.500
right,21,411,-42.813,-126.188,289.375
right,21,421,-56.438,-125.063,268.062
right,21,431,-73.625,-136.062,243.937
right,21,441,-99.500,-164.250,215.625
right,21,451,-114.438,-183.000,194.250
right,21,461,-115.500,-190.437,177.062
right,21,471,-94.000,-188.125,164.250
right,21,481,-66.125,-181.937,153.937
right,21,491,-41.938,-174.250,138.000
right,21,501,-37.000,-167.812,115.750
right,21,511,-58.063,-166.562,103.688
right,21,521,-88.563,-162.812,100.375
right,21,531,-114.063,-145.625,105.313
right,21,541,-116.500,-124.625,111.375
right,21,551,-105.688,-93.625,113.438
right,21,561,-98.625,-68.688,102.688
right,21,571,-109.000,-63.938,82.750
right,21,581,-135.125,-88.875,57.625
right,21,591,-136.312,-106.063,39.188
right,21,601,-110.875,-105.438,20.625
right,21,611,-65.000,-88.875,1.125
right,21,621,-35.375,-71.250,-7.437
right,21,631,-19.125,-51.938,-10.938
right,21,641,-14.000,-29.875,-13.125
right,21,651,-10.125,-14.063,-15.375
right,21,661,0.312,8.125,-18.812
right,21,671,15.313,26.937,-21.875
right,21,681,22.187,41.688,-27.562
right,21,691,28.437,50.813,-41.688
right,21,701,37.438,52.063,-58.250
right,21,711,49.125,49.875,-76.563
right,21,721,62.000,44.688,-94.438
right,21,731,70.688,43.063,-101.000
right,21,741,78.688,46.625,-101.875
right,21,751,85.125,56.438,-100.563
right,21,761,85.125,65.188,-100.688
right,21,771,82.375,73.875,-103.375
right,21,781,75.813,84.625,-112.000
right,21,791,69.500,93.688,-122.563
right,21,801,72.625,107.000,-139.500
right,21,811,77.063,115.875,-152.437
right,21,821,76.625,121.313,-156.875
right,21,831,74.375,125.438,-145.500
right,21,841,76.938,130.375,-133.750
right,21,851,86.375,139.375,-128.750
right,21,861,100.688,151.562,-130.875
right,21,871,108.063,157.937,-138.250
right,21,881,113.813,161.500,-153.062
right,21,891,123.313,162.687,-175.937
right,21,901,130.000,158.875,-189.750
right,21,911,131.125,148.562,-200.250
right,21,921,124.125,139.437,-205.750
right,21,931,113.875,131.500,-208.562
right,21,941,97.063,122.063,-206.875
right,21,951,82.188,113.563,-202.000
right,21,961,67.250,104.063,-195.500
right,21,971,46.375,89.250,-185.750
right,21,981,27.687,75.750,-175.250
right,21,991,13.938,65.750,-161.500
right,22,1,-0.062,5.562,-3.875
right,22,11,-0.125,5.687,-4.312
right,22,21,-0.437,6.062,-4.000
right,22,31,-1.375,6.625,-2.188
right,22,41,-1.937,7.875,-0.125
right,22,51,-1.937,12.000,2.438
right,22,61,-2.000,17.250,4.062
right,22,71,-3.063,24.250,4.500
right,22,81,-6.875,34.000,2.188
right,22,91,-12.375,39.688,-2.125
right,22,101,-19.812,41.375,-8.000
right,22,111,-29.187,39.625,-17.000
right,22,121,-34.500,36.313,-25.062
right,22,131,-36.250,32.688,-31.625
right,22,141,-33.688,31.250,-33.938
right,22,151,-29.625,32.250,-29.312
right,22,161,-24.187,32.875,-14.188
right,22,171,-15.063,32.688,3.875
right,22,181,-6.875,32.250,24.312
right,22,191,2.188,29.625,49.938
right,22,201,8.688,24.875,70.438
right,22,211,14.500,17.562,90.688
right,22,221,18.562,5.875,110.375
right,22,231,18.187,-4.750,119.813
right,22,241,15.750,-16.125,125.500
right,22,251,11.813,-30.562,130.875
right,22,261,10.313,-40.250,134.250
right,22,271,10.125,-48.750,137.812
right,22,281,4.750,-68.750,147.125
right,22,291,-5.375,-96.125,159.375
right,22,301,-11.500,-126.875,179.562
right,22,311,-2.813,-137.687,201.000
right,22,321,15.938,-136.062,225.250
right,22,331,46.375,-118.313,249.375
right,22,341,65.125,-98.063,262.375
right,22,351,70.000,-79.938,276.562
right,22,361,53.750,-60.938,303.312
right,22,371,25.000,-45.813,329.250
right,22,381,-10.563,-33.375,350.562
right,22,391,-47.813,-30.937,360.562
right,22,401,-62.188,-41.813,354.375
right,22,411,-63.938,-62.375,333.062
right,22,421,-58.313,-76.313,307.312
right,22,431,-56.625,-88.625,274.625
right,22,441,-67.938,-113.438,223.375
right,22,451,-87.125,-148.375,177.625
right,22,461,-104.125,-192.875,138.687
